Token,PRT
pestifer,1.020088773
obeo,1.020091699
satietas,1.020103087
conuinco,1.020105115
resisto,1.020122269
tumeo,1.020126184
fiducia,1.020126289
horresco,1.02013437
exprimo,1.020149821
fraxinus,1.020159463
bactra,1.020175895
patria,1.020176232
hesperus,1.020185101
admitto,1.020186788
praeda,1.020192602
imploro,1.02019331
festino,1.020197778
infidus,1.020224442
animal,1.020233316
dubito,1.020237036
flexus,1.020239191
ebrius,1.020239654
eximo,1.020241706
uespasianus,1.020248174
large,1.02025764
oculus,1.020259836
argolicus,1.020265071
corium,1.020268892
uirido,1.020269348
uiridis,1.020276456
diffugio,1.020289804
necesse,1.020294982
tremesco,1.020309379
affero,1.020313234
for,1.02031622
tepor,1.020343451
diogenes,1.02034431
monitus,1.020344655
inueho,1.02035644
inficio,1.020357633
histrio,1.020358164
caneo,1.020360792
conuentus,1.020375299
deditio,1.020377795
necto,1.020379282
cotidianus,1.020388987
citatus,1.020390053
pacuuius,1.020394934
inexpiabilis,1.020395183
inuicem,1.020401606
thebanus,1.020409897
alloquor,1.020412223
timeo,1.020421499
tollo,1.020422261
caespes,1.020423821
tullus,1.020429775
propulso,1.020436758
scindo,1.020444794
pugno,1.020447008
continuo,1.020450037
praeneste,1.020454372
noxius,1.020455931
accedo,1.020455987
euoco,1.020460784
medea,1.020463897
resideo,1.020492665
uir,1.020494651
paueo,1.020502389
ulna,1.02050993
granum,1.020510242
caseus,1.020512014
consenesco,1.020513889
uesper,1.020520991
inutilis,1.020530866
laxus,1.020547064
mando,1.020547665
inertia,1.020552585
scutum,1.020556622
remedium,1.020566244
produco,1.020578694
miser,1.020581435
senator,1.020584263
reduco,1.020585347
patior,1.020590957
incommodus,1.020597004
sedecim,1.020597337
destringo,1.020607139
palam,1.020610244
cybele,1.020610379
ritus,1.020610613
capax,1.020618144
infringo,1.02062169
impauidus,1.020623788
querulus,1.020632405
spondeo,1.020632801
clauo,1.020635034
summitto,1.020639441
lacones,1.020641913
perturbo,1.020644816
regnum,1.020654116
suadeo,1.020657834
lycaeus,1.020665325
regius,1.020665691
laquear,1.020674051
monile,1.020677619
africanus,1.020678601
doricus,1.020679644
amyntas,1.020683565
trepido,1.020687157
decurro,1.02071528
redimo,1.020723325
senectus,1.02072894
perfringo,1.020737433
uinus,1.020748567
despero,1.020749525
scythicus,1.020755338
excludo,1.020758276
intersum,1.020762508
rota,1.020769861
uerba,1.020770504
interrumpo,1.020775104
os,1.020796869
feralis,1.020812374
exagito,1.020823236
rectus,1.02082604
annus,1.020831324
oppono,1.020834376
canis,1.020836739
quercus,1.020838066
prolabor,1.020838542
ala,1.020841612
conparo,1.020844269
lasso,1.020844902
difficultas,1.020850778
frutex,1.020865112
sanguis,1.02086751
danaus,1.020877375
latona,1.020878032
armatus,1.020879851
maritimus,1.020884001
regium,1.020886332
alacritas,1.020892848
infundo,1.020893966
alnus,1.020894212
duplex,1.020894638
dalmatia,1.020899
creditor,1.020905918
anaxagoras,1.020907318
euripides,1.020909343
accessus,1.020917742
pisae,1.020921411
nato,1.020922121
incendo,1.020922532
seditio,1.020925413
subministro,1.020928254
comprehendo,1.020929947
finio,1.020940136
delico,1.020942943
increpo,1.020945047
crudus,1.020947985
genu,1.020948237
usquam,1.020951308
auiditas,1.020956373
pelias,1.020958749
armus,1.020958959
modus,1.020963445
exploro,1.020968429
fragro,1.020970121
consisto,1.020973041
interfector,1.020975475
refugio,1.020976445
adigo,1.020977604
supellex,1.020983494
ueneo,1.020985675
sino,1.020997151
ornus,1.020999816
uersor,1.021008416
lugeo,1.021014041
area,1.021021113
furius,1.021027131
continuus,1.021029662
tiberius,1.021036951
pertinax,1.021040446
bonus,1.021042648
zona,1.021050386
suspicio,1.021063598
stolidus,1.021064758
ciuicus,1.021068754
idalius,1.021069582
titubo,1.021074764
colchi,1.021074794
chalybs,1.021076074
rhodius,1.021077544
minor,1.021081763
silentium,1.021082939
frugalitas,1.021084477
partio,1.0210948
uocito,1.021103648
uehemens,1.021104677
lasciuia,1.021107238
poeticus,1.02110728
inclitus,1.021107602
pan,1.021111938
accola,1.021116403
nereis,1.021118254
ostento,1.021127568
uastitas,1.021133193
praestans,1.021136317
tenebrae,1.021137893
parnasus,1.021138162
clangor,1.021140753
supercilium,1.021141909
rabio,1.021147458
obliuio,1.021150902
pachynum,1.021155222
crepitus,1.021156829
grammaticus,1.021167806
cicilia,1.021170104
uim,1.021171348
iuuenilis,1.021178831
pubesco,1.021186079
amicitia,1.021186986
infamis,1.021191609
equitatus,1.021210022
rictus,1.021215231
trano,1.021229567
boeotia,1.02123089
obstrepo,1.021237299
absum,1.021247847
quaternus,1.021249171
castellum,1.021253084
sensus,1.021255845
chorda,1.021258457
orontes,1.021261886
damma,1.021267134
capella,1.02126774
gena,1.021269327
uarie,1.021270061
exulo,1.021271279
flagitium,1.021273695
bromius,1.021279976
adloquor,1.021283076
cauda,1.021284363
digitus,1.021285774
calor,1.021288375
intempestus,1.02128844
quadriga,1.021291283
igneus,1.02129828
colloquor,1.021300284
aduersarius,1.021307779
breui,1.021307892
furialis,1.021312565
responsum,1.021327729
auerto,1.02132971
describo,1.021332365
concieo,1.021334832
cunabulum,1.021340038
puluerulentus,1.021343882
comito,1.021347099
rhodos,1.021347664
splendidus,1.021348724
simplex,1.021352728
improbus,1.021353507
repugno,1.021354102
proditor,1.021363417
murus,1.021364284
sicubi,1.021366231
drusus,1.02136992
obiecto,1.021381202
peruigil,1.021384263
cuniculus,1.021393341
terrificus,1.021394455
uestitus,1.02141056
illinc,1.021416383
accuso,1.021422781
sudo,1.021427439
philippus,1.021430625
credo,1.021441946
ticinum,1.021442134
trames,1.021445955
deprimo,1.021452566
tiberinus,1.021457951
ico,1.021463972
hamus,1.02146751
obseruo,1.021474583
uita,1.021488646
tingo,1.021490296
quinquaginta,1.021490616
brumalis,1.021497496
peculium,1.0215113
pisistratus,1.021513015
uespera,1.021514188
reperio,1.021514652
spado,1.021516646
recedo,1.021521479
confercio,1.021523357
consuesco,1.021523731
abdo,1.021524337
promineo,1.021526138
sophocles,1.021529835
cadmus,1.02153981
triennium,1.021540668
iactura,1.021548394
uber,1.021548779
exanimis,1.021559414
scaurus,1.02157449
exubero,1.021585952
nexus,1.021593507
carcer,1.021605164
parumper,1.02160574
fanum,1.02160644
ager,1.021612764
industria,1.021613443
malum,1.021617329
agilis,1.021625339
consecro,1.021625598
resero,1.021632691
exsequor,1.021636553
clunis,1.021649804
ilium,1.021651408
penetro,1.021664302
corona,1.021664807
xxu,1.021680426
liberaliter,1.021681821
fulgur,1.021684029
pubes,1.021692622
gutta,1.021693622
protego,1.021699559
aemulus,1.021700201
turba,1.021700749
tempestiuus,1.02170368
conterreo,1.021704838
festus,1.021709059
uinea,1.021719743
hostis,1.021727368
edoceo,1.021741659
cycnus,1.021744412
missus,1.021754057
etruscus,1.021759678
publicum,1.021770098
raro,1.02177617
propere,1.021779786
mediocriter,1.021780313
expeditio,1.021788464
naualis,1.021796851
socraticus,1.021807933
concilio,1.021814869
clauus,1.021826383
fibra,1.021829025
sacrilegus,1.021840084
texo,1.021841016
proficiscor,1.021841366
iuba,1.021843368
exstinguo,1.02184553
peragro,1.021848582
transuerto,1.021849208
blandimentum,1.021853906
insolens,1.021854277
falx,1.021880839
inuidus,1.021881954
sescenti,1.021884507
solitus,1.021890775
piaculum,1.021894867
aegre,1.021899098
adorior,1.021901326
nummus,1.021904296
renouo,1.021912347
formo,1.021919738
possessor,1.021921386
maecenas,1.021924647
subinde,1.021930673
thracius,1.021931382
benignus,1.021933057
molestus,1.021935621
omitto,1.021951026
uertigo,1.021953134
persuadeo,1.021963053
recte,1.021979647
uanesco,1.02198332
inhumatus,1.021988622
uestio,1.021993066
pictor,1.021994389
indicium,1.02200003
interdiu,1.022000452
aqua,1.022001936
aurum,1.022007054
intactus,1.022008932
lacrimo,1.022011918
exaequo,1.022012384
iason,1.022016821
arcus,1.022017288
praecipuus,1.022028767
mercor,1.022037988
quingenti,1.022047439
assiduo,1.022049837
praecipue,1.022049938
scribo,1.022051456
onus,1.022054836
nemesis,1.022057938
tenuo,1.022058587
turbulentus,1.022073527
incognitus,1.022079397
quater,1.022083539
uirtus,1.022086921
insequor,1.022095552
lanugo,1.022098474
caecina,1.022103274
impulsus,1.022106309
medi,1.022108386
sanus,1.022112613
profligo,1.022130089
contumeliosus,1.022136293
capesso,1.022136835
uallo,1.022138447
nicomedes,1.022144763
pinus,1.022147248
grandio,1.022148963
sexus,1.022159133
absumo,1.022160842
recreo,1.022161687
obstringo,1.022165269
corrigo,1.0221655
phoenix,1.022166651
uello,1.022168185
cinnamum,1.022169883
uitiosus,1.022170475
conuenio,1.022173436
uereor,1.022175471
dedo,1.022175906
lenitas,1.02217702
recurro,1.022182424
uua,1.02219378
umor,1.022194538
turnus,1.022196469
fulgo,1.022197049
acies,1.022208854
praesagium,1.022209986
suauitas,1.022224469
discindo,1.022228098
dolium,1.022240781
noue,1.02224928
scabies,1.022263981
adipiscor,1.022265885
pagina,1.022266456
tegula,1.022267438
tibia,1.022277809
mugitus,1.022290927
lapsus,1.022291144
explico,1.022293106
natalis,1.022301422
imbecillus,1.022303145
orestes,1.022303148
sobrius,1.022307706
paphius,1.022311416
ora,1.022311998
obsisto,1.022316609
odor,1.022316975
populor,1.022332209
nauigabilis,1.022332591
nimius,1.022333521
salto,1.022336111
contundo,1.022342044
naufrago,1.022342922
conscendo,1.022348984
adscribo,1.022349422
pharetra,1.022355085
nonnullus,1.022358684
militaris,1.022359066
grassor,1.022362529
terribilis,1.022379199
agnosco,1.022379517
fumus,1.022392287
singula,1.022393202
diuersitas,1.02239604
delius,1.022401879
nasica,1.022405755
subleuo,1.022406015
ingemino,1.022409467
summus,1.022412719
propugnaculum,1.022414848
celeritas,1.022428186
amentia,1.022433053
stupefacio,1.022433086
ardesco,1.022437968
phlegethon,1.022443678
lituus,1.022443927
pastor,1.022451803
sonus,1.022468575
sacro,1.022474148
incipio,1.022479652
exuo,1.022487085
dissero,1.022488319
obnitor,1.022489013
lupanar,1.022495656
epirus,1.022499095
experior,1.022509489
suspiro,1.022510569
exilio,1.022529555
anulus,1.022529576
euolo,1.022535623
asinus,1.02253916
acutus,1.022541842
marmor,1.022543798
dilabor,1.022545214
profiteor,1.022549183
hyades,1.022551806
chorus,1.022556194
obliuium,1.022556721
cautes,1.022562729
pulpitum,1.022566793
latro,1.022569241
trabs,1.022574068
flagito,1.022576388
quodsi,1.02258461
soror,1.022584989
consilium,1.022589219
labefacto,1.022591375
adfecto,1.022592796
nimirus,1.022594972
mutuus,1.022597833
cliens,1.022604329
telamon,1.022612406
repertor,1.022613989
diuinus,1.022618464
oppidum,1.02261889
stabilis,1.022623603
indignitas,1.022627634
coniecto,1.022633314
numen,1.022633862
augurium,1.022640203
poena,1.022641209
claudeo,1.022643045
ambages,1.02265338
insolitus,1.022654429
pompa,1.022660685
croceus,1.022662297
egregius,1.022664953
pristinus,1.02266866
nauticus,1.022675523
meleager,1.022683529
astus,1.022686048
exilis,1.022687922
pomus,1.022688103
lycus,1.022689031
currus,1.022691621
protraho,1.02269277
alipes,1.022693673
obtempero,1.022693745
periculose,1.022704428
uena,1.022707621
clandestinus,1.022708985
propello,1.022710848
liquesco,1.022712336
nubes,1.022723092
tabum,1.022729666
tempor,1.022733475
aquila,1.022734193
hylas,1.022735683
pulcher,1.022735703
conseruo,1.022736353
fulcio,1.022738792
stoicus,1.022739215
intexo,1.02274685
miseria,1.022749958
aristophanes,1.022757933
antenor,1.022762353
exundo,1.022767144
hispidus,1.022773326
quindecim,1.022784101
incautus,1.022788466
ouis,1.02279424
grates,1.022795082
cunctus,1.022796747
thorax,1.02281194
armiger,1.02281236
uallis,1.022814922
pontius,1.022815929
quorsum,1.022816561
baca,1.022816571
hectoreus,1.022816611
sardinia,1.022817934
heredium,1.022818993
quotienscumque,1.022824576
pila,1.022837758
radius,1.022845153
lusitani,1.022850469
maculo,1.022864167
decoro,1.022864938
missilis,1.022883388
biduum,1.022886079
ociter,1.022890348
praeuerto,1.022893903
uetulus,1.02289492
septenus,1.022904399
absoluo,1.022905693
imperitus,1.022910571
cibarium,1.022912941
exonero,1.022919636
submitto,1.022921107
praesagus,1.022925373
pudor,1.022928756
pronuntio,1.022930432
octauus,1.022943152
instituo,1.022944293
hereditas,1.022946134
peregrinus,1.022951916
troicus,1.02295961
culmen,1.022962148
aeneas,1.022965693
extorris,1.022979692
plausus,1.022988908
pertica,1.022991562
prunum,1.022999354
hostilius,1.023003854
compesco,1.023012037
flaminius,1.023015307
cito,1.02301673
rapax,1.023020282
plerique,1.023021218
interea,1.023025905
disciplina,1.023025981
celtae,1.023029954
sella,1.023030823
inlustro,1.023031457
inguen,1.02303674
necessitas,1.02303921
corymbus,1.023040655
illaesus,1.023050288
exequia,1.02305503
narro,1.023058619
barba,1.023061118
hyrcanus,1.023065687
uoueo,1.023078959
gallina,1.023091396
societas,1.02309838
lassitudo,1.023100413
specimen,1.023102924
hostiliter,1.023110855
aspernor,1.023117788
adiaceo,1.023125976
familiaris,1.023128394
gnaeus,1.023129606
abnuo,1.023136296
influo,1.023159208
redimio,1.023160238
exeo,1.023161341
uenatus,1.023162291
olympius,1.023169133
utilis,1.023182873
ligo,1.023183789
apollineus,1.023191941
pascuum,1.023199737
oriens,1.023203252
demetrius,1.023212247
effigies,1.023215305
sublime,1.023215585
fortiter,1.023219555
pius,1.02322251
optineo,1.023224907
dexter,1.023246327
pelasgi,1.023251586
auus,1.023255709
immanitas,1.023261864
triclinium,1.023262193
contrarius,1.02326483
magnesia,1.023273545
dissentio,1.023273848
abduco,1.023277669
centaurus,1.023279117
furtiuus,1.023283951
octauius,1.023289916
assidue,1.023299224
abstineo,1.023301855
nescio,1.023303536
expiro,1.023303747
parcus,1.023308027
desperatio,1.02330913
superuacuus,1.023315573
nefarius,1.023315596
implacabilis,1.023324585
sceleratus,1.02332599
mago,1.023326283
putresco,1.023327446
conuexus,1.023336796
uas,1.023342238
ualua,1.023343512
oppidanus,1.023345608
malignus,1.023348586
certamen,1.023349882
restinguo,1.023349915
celebro,1.023351789
inaudio,1.023379077
peruro,1.02338153
coepo,1.023387346
interpres,1.023388423
testamentum,1.023392902
permitto,1.02339458
aridus,1.023395259
extraneus,1.023396505
equester,1.023403465
sustento,1.023415847
oppleo,1.023417016
meditor,1.023421808
crudeliter,1.023431417
exorior,1.023444512
duodeuiginti,1.023447826
femineus,1.023459712
conubium,1.023461071
iambus,1.02346621
sanies,1.02346794
galatea,1.023474729
marcidus,1.023495272
testis,1.023495483
aceruus,1.023505835
abripio,1.023527397
efflo,1.023534979
sopor,1.023535253
summum,1.023548365
cludo,1.023549586
prodeo,1.023562199
glacialis,1.023566372
orion,1.023572364
indocilis,1.023581749
recondo,1.023587902
unum,1.023590665
coerceo,1.023597201
misero,1.023597738
inexorabilis,1.023607171
insuperabilis,1.023609313
adscisco,1.023610989
stimulo,1.023612461
dissideo,1.023617363
frustro,1.023619158
mysia,1.023619206
innoxius,1.023620859
euidens,1.023624041
grandis,1.023625152
necessarius,1.023630757
puluis,1.023636759
uipereus,1.02365048
artabanus,1.023651369
sacer,1.023661996
cauerno,1.02366884
denus,1.023670101
ingenium,1.023675302
praetermitto,1.023676358
uenerabilis,1.023678423
pluma,1.023680931
lectica,1.023683665
concursus,1.023683832
fur,1.023684427
ingero,1.023687377
faber,1.023692307
adulescens,1.023695867
tussio,1.023695919
celsus,1.023696435
aresco,1.023698375
oborior,1.023702286
scaena,1.023711534
lanio,1.023713611
subuerto,1.023727312
uexatio,1.023731511
gusto,1.023731791
lacedaemon,1.023755307
argi,1.023765742
uerbum,1.023769387
ducto,1.023773517
effulgeo,1.023778931
adulor,1.023780381
magnitudo,1.023788581
materia,1.023796237
ultrix,1.023797465
biformis,1.023802159
aboleo,1.023805679
cardo,1.023806071
carus,1.023807065
exitium,1.023810568
infitior,1.023813371
credulus,1.023814089
penso,1.023814778
tremefacio,1.023817993
mutatio,1.023820258
orbo,1.023822379
uorago,1.023828244
inmitto,1.02383512
difficulter,1.02384377
discepto,1.023850631
subtexo,1.023858332
conuoco,1.023867879
cena,1.023889602
gladiator,1.023921623
paeniteo,1.023922142
marmoreus,1.023931682
auersor,1.023931928
respergo,1.023934715
proturbo,1.023938029
persequor,1.023939154
socrus,1.02394016
exclamo,1.023954507
tumultus,1.02395534
octoginta,1.023955708
amburo,1.023968695
adpeto,1.023975433
instructus,1.023979766
sector,1.023987137
adsurgo,1.023998468
canus,1.02400732
pestis,1.024014432
inusitatus,1.024019361
transilio,1.024025298
abrumpo,1.0240265
eumenes,1.024031159
atrox,1.024042239
suillus,1.024043986
malo,1.024044076
inconsulte,1.024045448
fragilis,1.024049007
tortor,1.024049217
incassum,1.024049885
obtego,1.024055302
saluto,1.024056001
robur,1.024067114
alimentum,1.024073991
audio,1.024099704
praeditus,1.02410474
ligneus,1.024105837
obliuiscor,1.024106909
insania,1.024108277
aerius,1.0241114
altrix,1.024111832
resumo,1.02412561
tripertitus,1.024126956
mordeo,1.024133825
duae,1.024136537
aeratus,1.024137393
modestia,1.02414092
grex,1.024142986
homo,1.024149781
altar,1.024154652
punio,1.024160349
dissimilis,1.024165146
chlamys,1.02417062
lyra,1.024170904
insido,1.024178424
uespertinus,1.024189663
rostratus,1.0242027
animosus,1.024210744
blandior,1.024211634
colloquium,1.024223001
fugo,1.024223123
augur,1.024223253
exedo,1.024223437
honestus,1.024224007
iugurtha,1.024224176
exsulto,1.024229288
tracto,1.024232393
ocellus,1.024234077
tonitrus,1.024239435
placeo,1.02424379
specus,1.024245372
ferculum,1.024255123
ueritas,1.024257603
extollo,1.024258714
mensa,1.024262889
famula,1.024274527
libro,1.024282456
oraculum,1.024285247
tantusdem,1.024299096
rigo,1.024302505
incubo,1.024302719
obsequor,1.024316106
amphiaraus,1.024319038
ordo,1.024324413
polus,1.024324622
adnumero,1.024326627
iunonius,1.024330554
pedester,1.024331813
cohaereo,1.024338652
lemnius,1.024352532
tragicus,1.024375355
uettius,1.024376546
planus,1.02437828
euito,1.024385598
excedo,1.024387136
gellius,1.024388325
fortis,1.024394902
agmen,1.024396452
species,1.024398819
fabrico,1.024412403
contendo,1.0244159
candidus,1.024423406
rus,1.02442388
decliuis,1.024437947
factito,1.024442762
tepefacio,1.024445688
illido,1.024450562
laudo,1.024452178
philippi,1.024452241
reicio,1.024459815
anchises,1.024470344
deprehendo,1.024477303
crispus,1.024481566
infigo,1.024485159
usitor,1.024490354
ruino,1.024504083
prouenio,1.024518392
aestimo,1.024518394
perpetuus,1.024522121
calamus,1.024536831
calumnia,1.024548744
rutilo,1.024551499
unguentum,1.02455185
intono,1.024557434
nouo,1.024569357
etiamnunc,1.024578738
erubesco,1.024604141
liberi,1.024604145
cogito,1.024614397
dulcedo,1.024627226
auctor,1.024640201
renideo,1.0246417
aeschylus,1.024644755
gladiatorius,1.024646143
collabor,1.024657722
depugno,1.02466143
conduco,1.024666589
substituo,1.024668253
modero,1.024669897
rigor,1.02467131
insons,1.024674143
expugno,1.024676143
quoad,1.02468784
sciscitor,1.024688649
scintillo,1.024695757
laconicus,1.02469742
emptor,1.024705884
reuertor,1.02470703
meta,1.024715192
inmodicus,1.024716106
equinus,1.024716765
aethiopia,1.024721473
septentrio,1.024734573
procax,1.024755284
creticus,1.024758879
saltem,1.024763693
bibo,1.024771556
assideo,1.024781499
cornu,1.024781626
pluuialis,1.024786446
gemini,1.024791114
minuo,1.024795931
lucius,1.024802639
apenninus,1.024807111
susurro,1.024831597
mons,1.024844854
commuto,1.024851154
quinus,1.024871289
longinquus,1.024874319
exhalo,1.024874592
seruitium,1.024879109
distribuo,1.02488086
horrificus,1.024886996
tacite,1.024888504
aspice,1.0249069
bactriani,1.024910668
barbarismus,1.024912683
studeo,1.024917596
barathrum,1.02491778
pernicies,1.024920626
belliger,1.024921208
paucitas,1.024925405
hortensius,1.024928363
blande,1.02493507
cupiditas,1.024939995
transuerbero,1.024940588
adsideo,1.024942978
haudquaquam,1.024954945
simulatio,1.024955541
lupa,1.024960118
traianus,1.024961788
satyrus,1.024963935
pecu,1.024969548
inpendo,1.024970037
declino,1.02497242
sulpicius,1.024973041
mammo,1.02497584
occidens,1.024983171
munio,1.024983229
defodio,1.024985976
male,1.024990125
triton,1.024998751
uis,1.025001485
faenus,1.025013436
studiosus,1.025031593
culter,1.025044101
tumulus,1.025047178
hippocrates,1.025048727
gubernaculum,1.025050646
libido,1.025052822
periclitor,1.025058443
perniciosus,1.025066042
corniger,1.025069405
ample,1.025070558
orior,1.025095222
acriter,1.025096125
insepultus,1.02509968
lenis,1.025104306
discrimen,1.025107997
germanus,1.025112231
laetitia,1.025115178
pulmo,1.025131724
insidiosus,1.025137416
pecunia,1.025141585
obuiam,1.025144127
despecto,1.025154156
promiscue,1.025170069
melius,1.025172335
laus,1.025187959
clamito,1.025207415
cachinnus,1.025208799
detrudo,1.025209388
pylades,1.02521818
iamiam,1.02524485
improuidus,1.025253484
praecludo,1.025257767
salubritas,1.025259388
cassus,1.025265176
noctu,1.025268637
bootes,1.02527468
assoleo,1.025275927
senatus,1.025280317
impedio,1.025282257
pietas,1.025287546
tepeo,1.025289783
miserandus,1.025300309
patruus,1.025306764
annosus,1.025316401
inconsultus,1.025322056
securis,1.025333183
forsan,1.02533865
stagno,1.025344708
heros,1.025348451
quaestor,1.025348996
adopto,1.025349598
arguo,1.025351079
solstitium,1.025354451
uerum,1.02535895
iniustus,1.025367356
cyclades,1.025371523
esca,1.025378027
uia,1.025381964
conscisco,1.025383438
argumentum,1.025384526
rigesco,1.025385426
medius,1.025386983
polleo,1.02539767
iniuste,1.025398126
hirundo,1.025398145
belgae,1.025398513
irrideo,1.025398811
homericus,1.025403437
parue,1.025404407
solium,1.025414908
luxus,1.02542064
spes,1.025423033
mimus,1.025427745
deformitas,1.025428348
duplico,1.025428855
dementia,1.025429172
itero,1.025438534
speculum,1.025438761
auena,1.025446228
collega,1.025447486
aestiuus,1.02545967
moror,1.02548395
famulus,1.02549345
detestabilis,1.02549596
castigo,1.025507763
controuersia,1.025508956
colonia,1.025542121
figura,1.025562226
ceruus,1.025565714
potior,1.025569792
sordeo,1.02557923
transfigo,1.025581682
odi,1.025594232
refercio,1.025596697
obtundo,1.025609628
pix,1.025610065
aeneadae,1.025612488
fictilis,1.025619068
inedia,1.025624355
inscitia,1.025624826
draco,1.025629745
insigne,1.025631121
triumpho,1.025635232
innocuus,1.025667354
humus,1.025672495
teucri,1.025689513
ango,1.025689627
lito,1.025698697
innocens,1.025699698
oportet,1.025703719
clodius,1.025706395
capra,1.025708897
pendulus,1.0257093
gero,1.02571396
liueo,1.02571416
transmarinus,1.02571801
damnosus,1.025720838
soccus,1.025723808
reluctor,1.025728653
procliuis,1.02574092
lemnos,1.025742161
uenuror,1.025745309
pingo,1.025745919
epicurus,1.025751742
repleo,1.025752763
pestilentia,1.025761871
ilia,1.025763535
purgo,1.025770575
negligentia,1.025772209
chaos,1.025777878
expauesco,1.025781304
aula,1.025791027
arbitrium,1.025799261
uxor,1.025801347
caninus,1.025804808
porricio,1.02580903
furor,1.02581279
abhorreo,1.02581328
adficio,1.025813526
metallum,1.025814833
roma,1.025823265
perstringo,1.025825051
puluinar,1.025827989
antecedo,1.02583325
nix,1.025833469
plaudo,1.025834984
uolubilis,1.025837988
affinis,1.025840618
lampo,1.025845367
bello,1.025847917
pastus,1.025854759
difficilis,1.025859701
antesignanus,1.025859855
tibicen,1.025861843
facundus,1.025873427
cleanthes,1.025874793
adfor,1.025884263
fundus,1.025893548
gens,1.025896273
infamia,1.025905387
nuntio,1.025908131
proceres,1.025913769
dium,1.025913833
apollonius,1.02591417
lorico,1.02591598
lusus,1.025921399
defatigo,1.025925654
uelum,1.025931965
uigilia,1.025940099
praesaepe,1.025940239
insector,1.025943724
somnium,1.025953958
circumdo,1.025959582
pascor,1.025966724
numero,1.025971002
anteeo,1.025971985
degener,1.025981189
deterior,1.02598638
ascribo,1.025996099
temo,1.026002101
pamphylia,1.026002477
casus,1.026007273
admiror,1.026015298
perlego,1.026018857
indico,1.026022972
messenius,1.026027194
placide,1.026028744
ueneratio,1.026038025
barbaria,1.026039867
hedera,1.026045714
praepositio,1.026055774
arbiter,1.026058039
cancer,1.026063855
emico,1.026075055
alterus,1.026083432
insperatus,1.026091414
diligenter,1.026104604
sedile,1.026104696
hora,1.026112316
aemulor,1.02612102
latonius,1.02612278
seruius,1.026127198
commoueo,1.026128241
instabilis,1.026132736
prouideo,1.026141698
excogito,1.026142213
uiuidus,1.02614505
pollens,1.026147466
inumbro,1.026150276
immaturus,1.026152767
pistrix,1.02615843
aliquotiens,1.026158633
otium,1.026161326
abstraho,1.026162947
inquino,1.026165842
laqueus,1.026166671
fautor,1.026167017
enitor,1.026168726
aduoco,1.026172376
uulgo,1.026175401
flamen,1.026177067
auxilium,1.026182553
tria,1.026193291
succurro,1.026196896
parum,1.026199152
eurus,1.02621219
pauperies,1.026215145
mel,1.026216949
clipeus,1.026220866
opinio,1.026225753
heraclitus,1.026228079
perimo,1.026228195
centurio,1.026235307
tabella,1.026246833
exquiro,1.026251403
sedeo,1.026253656
menelaus,1.026255658
turgeo,1.02625806
gemmo,1.026265974
indignor,1.026266074
extremitas,1.026267915
canalis,1.026268413
obscuro,1.026269771
donum,1.026273699
flammeus,1.02628091
nobilior,1.02628563
paludamentum,1.026289607
perueho,1.026292288
philosophus,1.026292919
luridus,1.026297102
malignitas,1.026305276
retorqueo,1.026313773
remaneo,1.026320678
adfero,1.02632373
degusto,1.026330392
forum,1.0263312
laboriosus,1.026333204
seleucus,1.0263389
magistro,1.026342656
fatisco,1.026342928
orno,1.026344771
impetro,1.026347656
rapto,1.026357078
ambitio,1.026357343
timide,1.026365815
uesico,1.026375335
popilius,1.026375423
diripio,1.026377519
praenosco,1.026378449
immunis,1.026381655
ardens,1.026388099
achiui,1.02639519
stirps,1.026398259
familiariter,1.026399225
mentula,1.026403832
egero,1.026405877
madesco,1.026406019
census,1.026407385
studium,1.026413716
uacca,1.026413734
rotundus,1.026418991
pupillus,1.026424216
uicesimus,1.026424393
supplicium,1.026429223
punicus,1.026430225
numitor,1.02643122
pretium,1.026434494
saxeus,1.026436787
perpetior,1.026441395
iumentum,1.026447618
sestertius,1.026453293
sons,1.026471308
promissum,1.026473303
criminatio,1.026473605
argos,1.026474963
reprehensio,1.026476718
temperies,1.02648315
mutuor,1.026487629
percussor,1.026488072
exseco,1.026489837
diuinitus,1.026494836
planta,1.026497931
immineo,1.026500677
cotidie,1.026502799
recursus,1.026504064
colchis,1.026509889
syria,1.026512169
promo,1.026512612
penates,1.026518763
roscius,1.026527965
mitigo,1.026528513
ieiunus,1.026534923
neglego,1.026537288
meridies,1.026544101
aspectus,1.026549302
offensa,1.026555095
medicamen,1.026559249
consero,1.026568102
concito,1.026576328
equa,1.026581342
intermitto,1.026586847
gaius,1.026593621
concedo,1.026594973
creon,1.026598092
nomas,1.026604564
campanus,1.026605742
cumulo,1.026610763
lapillus,1.026612503
circumscribo,1.026616531
alpheus,1.026618929
reflecto,1.02662623
saltus,1.026632375
rubor,1.026637394
principium,1.026666173
aristonicus,1.026670531
sagitto,1.026681736
columna,1.026706421
ignominiosus,1.026725044
sopio,1.026732178
conterminus,1.026744013
concha,1.026744512
decido,1.02674501
flabrum,1.026746208
exorno,1.026749698
cymba,1.026749899
aedificium,1.026750305
genialis,1.026760116
libertinus,1.026761741
praeconius,1.026762822
ergastulum,1.026763119
littera,1.026773559
dedecus,1.026787431
superstitio,1.026795663
anus,1.026803994
incedo,1.026810632
resulto,1.026811513
spolium,1.02681378
roto,1.026815221
excubiae,1.026817213
