Token,PRT
adsumo,1.0718980872761177
adsurgo,1.0249391463644242
adtendo,1.0471601577530683
adtingo,1.0444727077871783
adtraho,1.0771495255821175
adtribuo,1.0509690330922679
adueho,1.0129437072819687
aduena,1.0450063728525658
aduenio,1.0375403194859119
aduenticius,1.0339633405678654
aduento,1.0152480407848843
aduentus,1.018784360439546
aduersarius,1.0241106695826452
aduersor,1.058923956066962
aduerto,1.0124200552017946
adulatio,1.0416047013365013
adulescens,1.0274582184701304
adulescentia,1.056322865891205
adulescentulus,1.017280074384061
adulor,1.0249775899455678
adulter,1.0197337395771853
adulterinus,1.0551400115529521
adulterium,1.01502182640242
adultero,1.0587608898959928
adultus,1.0322559181900126
adumbro,1.0539085742931953
aduncus,1.0370565091006645
aduocatio,1.0528195467641843
aduocatus,1.032716810310761
aduoco,1.0276161804432198
aduolo,1.019356598811896
aduoluo,1.0305969442424487
aduro,1.0671071796599008
adytum,1.0355732407842035
ae,1.1174794683359432
aeacides,1.0092527643392708
aedes,1.033461099129223
aedificium,1.02953574951088
aedifico,1.0578874619130307
aedilis,1.0193425615733454
aedis,1.0959426080950179
aedituus,1.045901790485239
aegaeum,1.0065460365867487
aegaeus,1.0133769547049176
aeger,1.0158774691346866
aegisthus,1.045392023755343
aegre,1.0278598992098211
aegritudo,1.0676692572806756
aegroto,1.0508719013133916
aegrotus,1.0386439894102322
aegyptii,1.0117481185142454
aegyptius,1.0129849398261324
aegyptus,1.01883825058285
aelius,1.026125043784654
aemilia,1.0397447296379707
aemilianus,1.6065418024668647
aemilius,1.0068427109195448
aemulatio,1.036894885175684
aemulor,1.0303172656229458
aemulus,1.0226200012536857
aeneadae,1.0165654083673163
aeneas,1.0146966799581774
aeneus,1.0504336245835946
aenus,1.0176266889240835
aeolius,1.0337374333946807
aeolus,1.025489928812682
aequalis,1.0324317264667215
aequalitas,1.0575771970657764
aequaliter,1.043729617422156
aeque,1.0439207838158393
aequinoctium,1.0147494194654116
aequipero,1.0416064461410433
aequitas,1.0424551838700007
aequo,1.0199125893810608
aequor,1.0100156173563477
aequoreus,1.0187794996298698
aequum,1.0418077282648024
aequus,1.0303879114909305
aer,1.0200947682975483
aerarium,1.0363922578137696
aerarius,1.0674640203150618
aeratus,1.0229217187511537
aereus,1.0620337013376795
aerius,1.026546050763011
aerumna,1.041147290168462
aerumnosus,1.071333233329273
aes,1.0175200347391367
aeschylus,1.02262671993809
aesculapius,1.0123182279419647
aestas,1.0223857153865923
aestimatio,1.0343792644851435
aestimo,1.0247543498095444
aestiuo,1.0356611012949486
aestiuus,1.0248465650509335
aestuo,1.0146867374787198
aestus,1.010173424045212
aetas,1.0173357868596187
aetatula,1.06396549659438
aeternitas,1.0749120457302759
aeternus,1.0582735371353404
aether,1.0091504416042352
aetherius,1.014359185022447
aethiopes,1.0056937906077765
aethiopia,1.0188101255478155
aethiops,1.0144456317422172
aethra,1.0446410223696794
aetna,1.0101766695101435
aetnaeus,1.0093787269469716
aetoli,1.0094532809710453
aetolus,1.0132154307060306
aeuum,1.0117007660873876
aeuus,1.052432413995539
afer,1.0093019447534644
affatim,1.0493942087758987
affectatio,1.1346217019642582
affectio,1.0609272501603912
affecto,1.0412492251229999
affectus,1.0388539139838762
affero,1.0219708562375898
afficio,1.0194071117438115
affigo,1.018369471899964
affinis,1.0268471543315634
affinitas,1.0390444354224992
affirmo,1.0392062851042068
afflatus,1.059721934138476
afflicto,1.0481206993286665
afflictus,1.0572961418501443
affligo,1.0284697695388116
afflo,1.0292280663313322
affluo,1.0574455263067986
affor,1.065053741229525
affuit,1.0389541922696646
afranius,1.0476546913096443
africa,1.004182116304499
africanus,1.0144676667321477
africus,1.649713449265707
agamemnon,1.0217629430786588
agedum,1.039105368399784
agellus,1.0201254871477452
agens,1.0468669299402056
ager,1.0289919403574301
agger,1.0146154880572194
aggero,1.043801782634761
aggredior,1.0128619969418344
agilis,1.0231409886809864
agilitas,1.065119140968127
agitatio,1.1176893181852248
agito,1.016419647476663
agmen,1.029034468880962
agna,1.130561748097934
agnascor,1.0499244580641898
agnosco,1.024876742116511
agnus,1.037737794948894
ago,1.0179289535445892
agrarius,1.1121127331506164
agrestis,1.0202416148616282
agricola,1.0712545871025114
agrippa,1.016664646509992
agrippina,1.0757403352477073
ah,1.4941612919575924
aiax,1.0074098202764314
ala,1.02447312016307
alacer,1.0181286272854582
alacritas,1.0233252384069087
albanus,1.0063800186639456
albeo,1.032329346686482
albesco,1.0750889486350363
albinus,1.1770177791715188
albis,1.007891895517069
albo,1.085532579794813
albus,1.0199980618620648
alcibiades,1.0072041503159372
alcides,1.0086408029049416
alcinous,1.019921592694739
alcmena,1.0257402750761577
alea,1.0425718211130628
ales,1.011764124076115
alexander,1.0398408208497567
alexandrea,1.0147038837571274
alexandria,1.030429381570227
alexandrinus,1.0588358667962454
alga,1.0508420197210981
algeo,1.048151244955928
algidus,1.170120804743714
alibi,1.0692252854336202
alica,1.1613937570894444
alicubi,1.071551986521428
alienatio,1.100687444518864
alienigena,1.1029593847218833
alienigenus,1.0854420740931492
alieno,1.071081306302789
alienum,1.0411183565961715
alienus,1.0220591238301024
aliger,1.0539769481773362
alimentum,1.0255724775086499
alioqui,1.0635193746002491
alipes,1.0261294765323237
aliquamdiu,1.0279110479070805
aliquandus,1.0099994400483834
aliquanto,1.0417669752561411
aliquantum,1.0587379204902632
aliquantus,1.2174638502645214
aliquatenus,1.141593544193307
aliquot,1.027341709734089
aliquotiens,1.0352410540236636
alis,1.2568068154089265
aliunde,1.062032394710321
allabor,1.0594046405550352
allecto,1.0478802835995136
allegoria,1.0714231428161325
alleuo,1.0707819219665808
allia,1.0371456049609165
allicio,1.0493230828972702
alligo,1.0277286058872244
alloquium,1.0368236564168198
alloquor,1.0223716571232342
alludo,1.039434786336477
alluo,1.0412452508436103
almus,1.0684941274230764
alnus,1.0202627430624462
alo,1.0110458943800917
alpes,1.0060922802874928
alpheus,1.0218097306850626
alpinus,1.008563185541917
alpis,1.0086001659873212
altar,1.0290654876989849
alte,1.022578551527742
altercatio,1.058251663057677
altercor,1.0778644236558825
alternis,1.0520455860534152
alterno,1.0422942132402289
alternus,1.009945444394463
alterus,1.0230483134806632
alteruter,1.0398933308830374
altitudo,1.050774170839664
alto,1.245060731467678
altrix,1.0259115154242737
altum,1.0408019722310795
altus,1.0138949494468252
alueus,1.010847997230947
alumna,1.046374087095935
alumnus,1.0169810469908804
aluus,1.046443628851777
am,1.13191169090675
amabilis,1.0311556254689154
amans,1.0316605000018773
amaritudo,1.0667879457283798
amarus,1.02062188524958
amator,1.0584151810953628
amatorius,1.057874468274673
amazon,1.0078002959540278
ambages,1.0276172156593157
ambigo,1.0747857872456295
ambiguitas,1.0403773153825873
ambiguus,1.0156338227554078
ambio,1.0152767013370145
ambitio,1.0246514320645064
ambitiosus,1.0267368152858385
ambitus,1.0719758866665765
ambo,1.0250069065216276
ambulo,1.0825672959976944
amburo,1.028604975689148
amens,1.0204897133299213
amentia,1.026457010042694
amica,1.0748535553666974
amicio,1.0375167897576318
amicitia,1.0249698459801317
amictus,1.0181667366763743
amicus,1.015905132636369
amissio,1.0566319951989502
amita,1.0632810057415822
amitto,1.0128054197900263
ammon,1.1392043972558819
amnis,1.0101205089975394
amo,1.020978115828751
amoenitas,1.0306042432256308
amoenus,1.0181793419698406
amolior,1.043190301694087
amomum,1.0363734588000313
amor,1.0166801419041516
amoueo,1.0305284533585966
amphiaraus,1.0211056694292566
amphion,1.0198847831565572
amphitheatrum,1.0505731766243418
amphitryon,1.0231246985345226
amphora,1.0402691303065097
ample,1.02943556551111
amplector,1.0162468467404646
amplexor,1.0574593646445716
amplexus,1.021000486647506
amplifico,1.0806761016425435
amplio,1.0318816103455584
amplitudo,1.02884136395741
amplius,1.1643817812727153
amplus,1.0320825381808147
amputo,1.0317517454672378
amurca,1.0317474991469648
amyntas,1.0180481228991904
analogia,1.0920686703720686
anapaestus,1.0441954698371638
anas,1.1271542918513118
anaxagoras,1.011187589544888
anceps,1.0177339068976736
anchises,1.01386873836291
ancilla,1.0596374922198526
ancora,1.0754420007489884
ancus,1.0092613366966126
andromeda,1.0091317751873894
anfractus,1.0174403965623133
ango,1.0268283254047614
anguis,1.0111488783570302
angulus,1.0293307646659118
angustia,1.05827733681672
angusto,1.062888936620309
angustus,1.0086034366496215
anhelitus,1.0166670524891648
anhelo,1.0181132511360758
anhelus,1.0178699916445666
anilis,1.0476243564968573
anima,1.0768175217555893
animaduersio,1.0430542440978239
animaduerto,1.0142262015463381
animal,1.020920137058662
animans,1.043074086031768
animo,1.0415757831403578
animosus,1.0230210633302383
animus,1.0180843500459769
anna,1.0273490720247438
annalis,1.0532649901057054
anne,1.0302041270154592
anniculus,1.1723785670150018
annius,1.0281944605562028
annona,1.1209671201309923
annosus,1.0248510726961917
annuo,1.0422991501956027
annus,1.0284141405306233
annuus,1.0139678710054838
ansa,1.0513136071832374
anser,1.0148210600667151
antecedo,1.024611179184065
antecello,1.0347502197155605
anteeo,1.0251164146205871
antefero,1.0393810321742063
antehac,1.0644308786326646
antenna,1.0361647719519091
antenor,1.0174994138806517
antepono,1.0393164565134896
antesignanus,1.0312293985491408
antigonus,1.0094614991683823
antiochus,1.0070693167938078
antipater,1.028155263572425
antipatrus,1.0110400323847306
antiquitas,1.063132741012572
antiquitus,1.0732603174809896
antiquo,1.0556008244052353
antiquus,1.0216119470807188
antistes,1.0540991314242687
antisto,1.051022097899998
antium,1.0627538787199549
antonius,1.0572202468295258
antrum,1.0101777470593878
anulus,1.024698714601862
anus,1.028531086105065
anxietas,1.061633419876514
anxius,1.0142003403735556
aonius,1.0092054575134406
apenninus,1.018655910636699
aper,1.0296814041093936
aperio,1.020898397334417
aperte,1.0422181287866494
apertum,1.077280749890294
apertus,1.0211345131194558
apex,1.0330585950243738
apis,1.0122655226499975
apo,1.1202951072579515
apollinaris,1.049664986050959
apollineus,1.0142804109088879
apollo,1.0094621473500514
apollodorus,1.0274621908395811
apollonia,1.0928077666402276
apollonius,1.021624513082069
apparatus,1.0182722923752658
appareo,1.0353641000610523
apparitor,1.0503896025241104
apparo,1.073142987494581
appellatio,1.0451190228109821
appello,1.0181846245703665
appetitio,1.0873568403924792
appetitus,1.125661264032792
appeto,1.0310764374988917
appius,1.0106940478466753
applico,1.032569539819482
appono,1.016749445686618
apprehendo,1.0467947113433924
approbo,1.048938787926149
appropinquo,1.0645502169494856
apricus,1.0474274854048162
aprilis,1.1967794734114543
apte,1.0410689452961002
apto,1.0191237586428858
aptus,1.0189826104111728
apuleius,1.03240550221884
apulia,1.0117883272588173
apulus,1.0132792789319822
aqua,1.0240818317641625
aquarius,1.0752883659128436
aquila,1.0255756647874616
aquileia,1.0271672304962833
aquilius,1.0366527017551181
aquilo,1.128129445788344
aquilus,1.0399181564615392
aquor,1.085663796927808
aquosus,1.0403486955358374
ara,1.0162655116696075
arabes,1.0113944431284712
arabia,1.0101390433244481
arabs,1.01864854896555
aram,1.0347873443675928
aranea,1.0397338784278811
araneus,1.069019006289264
arator,1.0302501302793496
aratrum,1.0093312459835195
aratus,1.0133531019532727
araxes,1.010952891203493
arbiter,1.029789541040763
arbitrium,1.0302146468118591
arbitro,1.105582713449213
arbitror,1.0205648822017828
arbor,1.0089718741996325
arboreus,1.0386736781760226
arbustum,1.0306118044360315
arca,1.1625086063952565
arcadia,1.0100635165499656
arcadius,1.1207479957414532
arcanum,1.0445239706291525
arcanus,1.031369009689362
arcas,1.0112280263911821
arceo,1.0157980378098146
arcesso,1.018321568407268
archelaus,1.0137399416609945
archilochus,1.0179407253181059
architectus,1.0494260191385403
arctous,1.0283786600086484
arcturus,1.0218363166503805
arctus,1.0088477971004393
arcus,1.025694750675171
ardea,1.0581715893101982
ardens,1.0261043256321702
ardenter,1.0652591959422157
ardeo,1.0116839669826976
ardesco,1.023158510362031
ardor,1.0208977999168662
arduus,1.0197660178195684
area,1.0251558189806822
arena,1.0104404582304922
areo,1.0317368567259548
aresco,1.0242763015735001
argentarius,1.0741235467124177
argenteus,1.0442819434024755
argentum,1.0639327839591648
argi,1.012127942381395
argiuus,1.0064841810774854
argo,1.0121383819148582
argolicus,1.0103666116309027
argos,1.016419372376183
argumentatio,1.096144013188808
argumentor,1.1055891889208247
argumentum,1.027445537506354
arguo,1.02531464937214
argutia,1.060097310352798
argutus,1.0618981546671205
aridus,1.0258273926163601
aries,1.0399651848993061
arieto,1.3351980301642996
ariminum,1.0124795811848135
arion,1.023595005411531
arista,1.015175832020973
aristonicus,1.0174582540178243
aristophanes,1.0179878634861115
aristoteles,1.007287672882282
arma,1.0128044159773877
armati,1.0193816411917704
armatura,1.0653229954600065
armatus,1.0236475931418008
armenia,1.0086679022944718
armenii,1.0131297133085735
armenius,1.0111530478913835
armentum,1.049836431960817
armiger,1.025826750052596
armilla,1.0441755214839028
armipotens,1.0374292954708224
armo,1.0144630778651218
armus,1.0220694553393916
aro,1.029646639247716
arrhabo,1.136134671111814
arrideo,1.0322315571484935
arrigo,1.0327658117337095
arripio,1.0215233538027753
arrius,1.0315520471960498
arrogantia,1.0419777086231472
arrogo,1.0323653317517165
ars,1.0187234171901531
artabanus,1.0207316789368333
arte,1.0408514234548747
arteria,1.0336696459560306
articulus,1.0779211450899817
artifex,1.0195980968954645
artificium,1.0377615535898963
arto,1.0303555185291344
artus,1.0140092338165363
arundo,1.0843636821961835
aruum,1.0067409372328433
arx,1.0359425980232868
as,1.0626461253429955
ascanius,1.0217221746375942
ascendo,1.0720947156142322
ascensus,1.0465103067810893
ascisco,1.0544369320282323
asclepiades,1.0198834789041975
ascribo,1.025623687063497
asellus,1.0145113531982484
asia,1.0031762661802557
asiaticus,1.0073519161516824
asina,1.3109288778911528
asinus,1.0257546890658134
asparagus,1.0536135176931518
aspecto,1.0512172532948265
aspectus,1.0290980426634653
asper,1.0176015301547408
aspere,1.0638767388094272
aspergo,1.0433431908230235
asperitas,1.019805729653026
aspernor,1.0239885011637864
aspero,1.0327898901824046
aspice,1.016359001214549
aspicio,1.0160597460264837
aspicus,1.0088346185511332
aspiratio,1.0585563868383472
aspiro,1.061248820402935
aspis,1.0543671226680753
asporto,1.0373705558375022
assensio,1.094558730986905
assentatio,1.0588159186232988
assentior,1.0432172988710995
assequor,1.0157643000544399
assero,1.1100867170946187
assertor,1.059546819660094
asseueratio,1.0486728802609264
assideo,1.026249848664435
assidue,1.023872363626956
assiduitas,1.0362499597352968
assiduo,1.0234293199894333
assiduus,1.0154993727674078
assignatio,1.0836315648162966
assigno,1.0352380859525026
assimulo,1.0618769242611006
assisto,1.0343721850823626
asso,1.1407803688604448
assoleo,1.0287609779214342
assuesco,1.0397973633576054
assuetus,1.0386091564425044
assum,1.0184963305844685
assumo,1.040376553912981
assumptio,1.0876303306769433
assurgo,1.031312627041495
assyrius,1.0179351079389327
ast,1.087335834553476
asto,1.0406947881933013
astringo,1.0186795639832975
astrologus,1.0536250170106853
astrum,1.0224688000213782
astruo,1.1617565950471105
astus,1.0257058878085972
astutia,1.0561819139915625
astutus,1.0450769984453203
asylum,1.056183040177551
atauus,1.0294092053116717
ateius,1.027702065606331
ater,1.012421357211038
athenae,1.00269696385512
athenienses,1.003158972593978
atheniensis,1.005856617139978
athleta,1.0400145310487887
athos,1.0095163782470093
atilius,1.010659999891205
atlanticus,1.010152094366958
atlas,1.0161033699885016
atomus,1.1017711514981101
atqui,1.0729991724650432
atramentum,1.1255406881630048
atreus,1.0518945175779373
atrides,1.0126056512943247
atrium,1.066283126898167
atrocitas,1.0315529626754887
atrociter,1.038044969981648
atrox,1.0263542303605029
attalus,1.0075063006558564
attamen,1.0949165165632748
attempto,1.096780786066286
attendo,1.0497897951883022
attente,1.113307825276756
attenuo,1.0451367616610223
attero,1.0443521208971458
atticus,1.0891913584100983
attineo,1.0300423913786647
attingo,1.0198470753851971
attis,1.0143357697567759
attollo,1.0102282789990915
attonitus,1.0263347332146462
attono,1.0153233283756233
attraho,1.0358714125558077
attrecto,1.0798298863595388
attribuo,1.0455265452819045
au,1.2939404529645138
auaritia,1.013071534981245
auarus,1.0103189648983555
auceps,1.0615878675574253
aucto,1.0477048120541623
auctor,1.0294733640758476
auctoritas,1.0449753490869278
auctumnalis,1.030898266697873
aucupium,1.0454540305550173
aucupor,1.0540516325952582
audacia,1.0352777763019523
audaciter,1.0306002089995088
audacter,1.0590193031730675
audax,1.0165131590111367
audenter,1.103734341411733
audeo,1.0138958563198914
audio,1.0293248458933104
auditor,1.0703891238875536
auditorius,1.135573357121787
auditus,1.068293386285627
audius,1.0392247155996803
aueho,1.0414626360588042
auello,1.017983943205426
auena,1.0252488504902781
auentinus,1.0050811564106295
aueo,1.1365607886203821
auernus,1.0072906480270694
auersor,1.02471314651451
auersus,1.0462501224250436
auerto,1.0253722476435614
aufero,1.0328645044093043
aufugio,1.0369731541261267
augeo,1.0160310675619686
augesco,1.036856799757241
augur,1.0263049415473229
augurium,1.023510466998569
auguro,1.0517528079349439
augusta,1.016589113428957
augustus,1.0158186942525043
auia,1.0325860142647303
auide,1.0124033593426793
auiditas,1.0228541890765204
auidus,1.0099098035343628
auis,1.0153464236464864
auitus,1.0306751736593047
auium,1.0178770609396042
auius,1.040913072330909
aula,1.0317861334678557
aulaeum,1.0361384408199519
aulus,1.0213741869765494
auoco,1.0181321103974597
auolo,1.0609036410199837
aura,1.01300600316991
auratus,1.0187886853004038
aurelius,1.2291834521821159
aureolus,1.1231559187293148
aureus,1.019347919276785
auricula,1.0854284798575904
auriga,1.0174776329807864
aurigo,1.0471468769678196
auris,1.0205170116445441
auritus,1.0537098241853946
aurius,1.0793360895583992
auro,1.0784777666586953
aurora,1.003779853858454
auroro,1.0513317367768085
aurum,1.0266786539679678
ausculto,1.0746693754289012
ausonia,1.0100957064015892
ausonius,1.048061127958309
auspex,1.0464870470570724
auspicium,1.0491559145547091
auspicor,1.0314744341228261
auster,1.0364091551078856
austerus,1.1114243859329347
autumnus,1.0072057180391427
autumo,1.0632010680129744
auunculus,1.0174793898030967
auus,1.0248015698621642
auxiliarius,1.067793720042472
auxilior,1.0908544428212648
auxilium,1.0295682178925565
axis,1.009155553845351
babylon,1.0572945221336718
babylonius,1.0149865778555103
baca,1.0256427078611876
baccha,1.0371735434996976
bacchis,1.0518569518816558
bacchor,1.0199831444114889
bacchus,1.005506409907638
bactra,1.0131638999456927
bactriani,1.0169450485238805
baculum,1.0487751797124303
baetica,1.0248038838214868
baiae,1.0190057870315432
balineum,1.0735179593474502
ballista,1.0320463079355546
balneum,1.058320856946569
balo,1.051142641370103
balsamum,1.0969869156891034
balteus,1.0556101774983535
barathrum,1.0273889762109405
barba,1.0251641790953179
barbara,1.1526699812273478
barbare,1.0693970578964034
barbaria,1.0289044344669283
barbaricus,1.0402490923419485
barbarismus,1.0273907006494352
barbarus,1.016214694143208
barbatus,1.0304193246134417
basilica,1.1913678719484917
basis,1.256001757730264
bassus,1.5910866660274037
beatus,1.107478008517398
belgae,1.0181245996413433
bellatrix,1.0378438797242235
bellicosus,1.03424724440819
bellicus,1.01960667829072
belliger,1.0265553281826951
belligero,1.0538090548716106
bellipotens,1.063358975092445
bello,1.0273445820533347
bellona,1.0076168228266436
bellor,1.0972970850722092
bellum,1.0145056798651118
bellus,1.0435577647647
belua,1.0104144970912925
bene,1.019619808954092
benefacio,1.1393801310997076
beneficium,1.0370972538035577
beneficus,1.0769265247053945
beneuolentia,1.0183480466784878
beneuolus,1.1072639218873863
benigne,1.0679453307298477
benignitas,1.0311740387898285
benignus,1.027938776068778
beo,1.1506659049181702
bestia,1.0347857269769718
beta,1.0607670802562588
bibliotheca,1.0555696287763097
bibo,1.0291219142034926
bibulus,1.1100312660724883
biceps,1.0622532982617128
bidens,1.0551145268988908
biduum,1.027510836372595
biennium,1.0647605971148644
biformis,1.0247788327382348
biga,1.029523250606992
bilinguis,1.0942114736666222
bilis,1.0847567963327664
bimus,1.038410296960115
bini,1.0561153771324392
binus,1.0178849396283949
bipennis,1.0171526771902333
bis,1.0190713542883332
bithynia,1.0042554125854763
bitumen,1.0191921362476122
blande,1.0255832569498284
blandimentum,1.0210410562473833
blandio,1.071203305434073
blandior,1.0244053218275517
blanditia,1.0195179964478889
blandus,1.0121661435474232
bocchus,1.0190189673808494
boeotia,1.0109573254260262
bona,1.031766082612017
boni,1.0593955574298939
bonitas,1.063146184214365
bononia,1.0199254694971724
bonum,1.039999172621276
bonus,1.0224264489612658
bootes,1.0201700579426953
boreas,1.025170475229834
bos,1.020591380835181
bosporus,1.0078034020509046
bracchium,1.1180923753363037
brachium,1.0785886563726368
brassica,1.0321397271574486
breui,1.0250524249828168
breuis,1.009581615111466
breuitas,1.0221024782550372
breuiter,1.0138563855931246
britannia,1.0098032090852844
britannicus,1.0180395172180263
britannus,1.0119607226458973
bromius,1.013403141667873
bruma,1.0146775468395084
brumalis,1.0231499473771613
brundisium,1.0102269707328577
brutus,1.1422514561032553
bubo,1.1182827335978307
bubulcus,1.0520472531573641
bubulus,1.0183972943007875
bucca,1.0833240961825321
bucino,1.0560749960121607
bulbus,1.0756294205720338
bullo,1.070195769261349
busiris,1.0205233188242049
bustum,1.012564627814608
buxus,1.0327219036428512
byzantium,1.0126417537925756
caballus,1.0383719801265845
cachinnus,1.025313815120129
cacumen,1.0108027501219894
cadauer,1.0148669396478724
cadmus,1.0175308844130468
cado,1.019095308104675
caducum,1.0325957364654041
caducus,1.0678628010558509
cadus,1.0509170979146798
caecilius,1.0062948794695195
caecina,1.022603362825442
caecitas,1.063415461840874
caecus,1.0507917247700918
caedes,1.016182121784956
caedo,1.019380330049827
caelebs,1.0265833645030562
