id,title,creator,date_avg,date_range_start,date_range_end,type,file
IT-LAT0261,Carmen Saliare,[Auctor incertus],-700,-750,-650,poetry,lat_0350_IT-LAT0261.txt
IT-LAT0285,XII Tabularum Leges,[Auctor incertus],-450,-450,-450,prose,lat_-0450_IT-LAT0285.txt
IT-LAT0262,Carmen Arvale,[Auctor incertus],-350,-400,-300,poetry,lat_0350_IT-LAT0262.txt
MQDQ-288,carminum fragmenta,"Caecus, Appius Claudius",-290,-312,-279,poetry,lat_-0300_MQDQ-288.txt
IT-LAT1006,Praecepta,"Marcius Vates, Gnaeus",-229,-250,-218,prose,lat_-0229_IT-LAT1006.txt
MQDQ-168,comoediarum fragmenta,Liuius Andronicus,-225,-240,-207,poetry,lat_-0243_MQDQ-168.txt
MQDQ-169,*carminum fragmenta,Liuius Andronicus,-225,-240,-207,poetry,lat_-0243_MQDQ-169.txt
MQDQ-167,tragoediarum fragmenta,Liuius Andronicus,-225,-240,-207,poetry,lat_-0243_MQDQ-167.txt
MQDQ-228,comoediarum fragmenta,Naeuius,-220,-235,-201,poetry,lat_-0234_MQDQ-228.txt
MQDQ-229,carminum fragmenta,Naeuius,-220,-235,-201,poetry,lat_-0234_MQDQ-229.txt
MQDQ-227,praetextarum fragmenta,Naeuius,-220,-235,-201,poetry,lat_-0234_MQDQ-227.txt
MQDQ-226,tragoediarum fragmenta,Naeuius,-220,-235,-201,poetry,lat_-0234_MQDQ-226.txt
MQDQ-237,elogium,[Auctor incertus],-225,-247,-200,poetry,lat_-0255_MQDQ-237.txt
MQDQ-323,Stichus,"Plautus, Titus Maccius",-200,-200,-200,poetry,lat_-0218_MQDQ-323.txt
MQDQ-321,Pseudolus,"Plautus, Titus Maccius",-191,-191,-191,poetry,lat_-0218_MQDQ-321.txt
IT-LAT0380,Decretum Hastense,"Aemilius Paulus, Lucius",-189,-189,-189,poetry,lat_-0199_IT-LAT0380.txt
IT-LAT0952,Senatus consultum de Bacchanalibus,[Auctor incertus],-186,-186,-186,prose,lat_-0185_IT-LAT0952.txt
MQDQ-306,Amphitruo,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-306.txt
MQDQ-307,Asinaria,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-307.txt
MQDQ-308,Aulularia,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-308.txt
MQDQ-309,Bacchides,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-309.txt
MQDQ-310,Captiui,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-310.txt
MQDQ-311,Casina,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-311.txt
MQDQ-312,Cistellaria,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-312.txt
MQDQ-313,Curculio,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-313.txt
MQDQ-314,Epidicus,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-314.txt
MQDQ-327,fragmenta,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-327.txt
MQDQ-315,Menaechmi,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-315.txt
MQDQ-316,Mercator,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-316.txt
MQDQ-317,Miles gloriosus,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-317.txt
MQDQ-318,Mostellaria,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-318.txt
MQDQ-319,Persa,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-319.txt
MQDQ-322,Rudens,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-322.txt
MQDQ-324,Trinummus,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-324.txt
MQDQ-325,Truculentus,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-325.txt
MQDQ-326,Vidularia,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_-0218_MQDQ-326.txt
IT-LAT0181,Poenulus,"Plautus, Titus Maccius",-195,-205,-184,poetry,lat_0000_IT-LAT0181.txt
MQDQ-74,comoediarum fragmenta,Ennius,-200,-204,-169,poetry,lat_-0203_MQDQ-74.txt
MQDQ-73,praetextarum fragmenta,Ennius,-200,-204,-169,poetry,lat_-0203_MQDQ-73.txt
MQDQ-70,saturarum fragmenta,Ennius,-200,-204,-169,poetry,lat_-0203_MQDQ-70.txt
MQDQ-72,tragoediarum fragmenta,Ennius,-200,-204,-169,poetry,lat_-0203_MQDQ-72.txt
MQDQ-71,fragmenta uaria,Ennius,-200,-204,-169,poetry,lat_-0203_MQDQ-71.txt
MQDQ-67,annalium fragmenta,Ennius,-180,-184,-169,poetry,lat_-0203_MQDQ-67.txt
MQDQ-68,annalium fragmenta dubia,Ennius,-180,-184,-169,poetry,lat_-0203_MQDQ-68.txt
MQDQ-69,annalium fragmenta spuria,Ennius,-180,-184,-169,poetry,lat_-0203_MQDQ-69.txt
MQDQ-484,Andria,Terentius,-166,-166,-166,poetry,lat_-0176_MQDQ-484.txt
MQDQ-485,"Andria, alter exitus",Terentius,-166,-166,-166,poetry,lat_-0176_MQDQ-485.txt
MQDQ-629,comoediarum fragmenta,Caecilius Statius,-179,-200,-165,poetry,lat_-0193_MQDQ-629.txt
MQDQ-488,Hecyra,Terentius,-165,-165,-165,poetry,lat_-0176_MQDQ-488.txt
MQDQ-487,Hautontimorumenos,Terentius,-163,-163,-163,poetry,lat_-0176_MQDQ-487.txt
MQDQ-486,Eunuchus,Terentius,-161,-161,-161,poetry,lat_-0176_MQDQ-486.txt
MQDQ-489,Phormio,Terentius,-161,-161,-161,poetry,lat_-0176_MQDQ-489.txt
IT-LAT0405,De agricultura,"Cato Porcius, Marcus",-160,-160,-160,prose,lat_-0199_IT-LAT0405.txt
MQDQ-483,Adelphoe,Terentius,-160,-160,-160,poetry,lat_-0176_MQDQ-483.txt
IT-LAT0988,Boeotia,Aquilius,-164,-174,-154,poetry,lat_-0149_IT-LAT0988.txt
MQDQ-164,comoediae fragmentum,Licinius Imbrex,-200,-250,-150,poetry,lat_-0149.0_MQDQ-164.txt
MQDQ-474,comoediarum fragmenta,Atilius,-175,-200,-150,poetry,lat_-0149.0_MQDQ-474.txt
MQDQ-503,palliatarum fragmenta,Trabea,-175,-200,-150,poetry,lat_-0149.0_MQDQ-503.txt
MQDQ-502,togatarum fragmenta,Titinius,-175,-200,-150,poetry,lat_-0149.0_MQDQ-502.txt
MQDQ-329,Ardeatis templi inscriptio,Marcus Plautius,-175,-200,-150,poetry,lat_-0149.0_MQDQ-329.txt
MQDQ-175,palliatae fragmentum,Luscius Lanuuinus,-165,-200,-150,poetry,lat_-0149.0_MQDQ-175.txt
IT-LAT0236,Orationes,"Cato Porcius, Marcus",-175,-204,-149,prose,lat_-0199_IT-LAT0236.txt
MQDQ-271,praetextarum fragmenta,Pacuuius,-174,-190,-140,poetry,lat_-0174_MQDQ-271.txt
MQDQ-270,tragoediarum fragmenta,Pacuuius,-174,-190,-140,poetry,lat_-0174_MQDQ-270.txt
IT-LAT0372,Ad Gaium filium,Cornelia,-124,-124,-124,prose,lat_-0149_IT-LAT0372.txt
MQDQ-507,palliatarum fragmenta,Sextus Turpilius,-125,-150,-103,poetry,lat_-0149.0_MQDQ-507.txt
MQDQ-172,saturarum reliquiae,Gaius Lucilius,-115,-130,-103,poetry,lat_-0140_MQDQ-172.txt
MQDQ-13,comoediarum fragmenta,Lucius Afranius,-125,-150,-100,poetry,lat_-0149.0_MQDQ-13.txt
MQDQ-139,belli Histrici fragmenta,Hostius,-112,-125,-100,poetry,lat_-0149.0_MQDQ-139.txt
MQDQ-342,epigrammata,Porcius Licinus,-110,-125,-100,poetry,lat_-0149.0_MQDQ-342.txt
MQDQ-337,tragoediae fragmentum,Pompilius,-99,-200,-100,poetry,lat_-0099.0_MQDQ-337.txt
IT-LAT0370,Edictum adversus Latinos rhetores,[Auctor incertus],-92,-92,-92,prose,lat_-0091_IT-LAT0370.txt
MQDQ-339,Atellanarum fragmenta,Lucius Pomponius,-89,-89,-89,poetry,lat_-0049.0_MQDQ-339.txt
MQDQ-176,epigrammata,Lutatius Catulus,-100,-130,-87,poetry,lat_-0086_MQDQ-176.txt
MQDQ-458,tragoediarum fragmenta,Iulius Caesar Strabo,-100,-131,-87,poetry,lat_-0086_MQDQ-458.txt
MQDQ-334,carminum fragmenta,Accius,-127,-140,-86,poetry,lat_-0127_MQDQ-334.txt
MQDQ-333,praetextarum fragmenta,Accius,-127,-140,-86,poetry,lat_-0127_MQDQ-333.txt
MQDQ-332,tragoediarum fragmenta,Accius,-127,-140,-86,poetry,lat_-0127_MQDQ-332.txt
IT-LAT0221,De inventione,"Cicero, Marcus Tullius",-84,-87,-83,prose,lat_-0084_IT-LAT0221.txt
MQDQ-511,carminum fragmenta,Valerius Soranus,-105,-130,-82,poetry,lat_-0105_MQDQ-511.txt
IT-LAT0377,De ratione dicendi ad C. Herennium,[Auctor incertus],-84,-86,-82,prose,lat_-0049_IT-LAT0377.txt
IT-LAT0093,Pro Quinctio,"Cicero, Marcus Tullius",-81,-81,-81,prose,lat_-0080_IT-LAT0093.txt
IT-LAT0094,Pro Roscio Amerino,"Cicero, Marcus Tullius",-80,-80,-80,prose,lat_-0079_IT-LAT0094.txt
MQDQ-493,togatarum fragmenta,Atta,-101,-125,-77,poetry,lat_-0076_MQDQ-493.txt
MQDQ-494,carminis fragmentum,Atta,-101,-125,-77,poetry,lat_-0076_MQDQ-494.txt
IT-LAT0122,Pro Roscio Comoedo,"Cicero, Marcus Tullius",-76,-76,-76,prose,lat_-0075_IT-LAT0122.txt
MQDQ-567,carminum fragmenta,Volcacius Sedigitus,-100,-125,-75,poetry,lat_-0149.0_MQDQ-567.txt
MQDQ-635,epigrammata,Valerius Aeditus,-99,-125,-75,poetry,lat_-0099.0_MQDQ-635.txt
MQDQ-275,epigrammation apud Varronem,Papinius,-99,-100,-75,poetry,lat_-0099.0_MQDQ-275.txt
MQDQ-338,epigramma,Pompilius,-99,-125,-75,poetry,lat_-0099.0_MQDQ-338.txt
MQDQ-442,saturae fragmentum,Sevius Nicanus,-99,-125,-75,poetry,lat_-0099.0_MQDQ-442.txt
MQDQ-160,carminum fragmenta,Laeuius,-90,-100,-75,poetry,lat_-0049.0_MQDQ-160.txt
MQDQ-214,carminum fragmenta,Matius,-87,-100,-75,poetry,lat_-0049.0_MQDQ-214.txt
MQDQ-238,Atellanarum fragmenta,Nouius,-85,-100,-75,poetry,lat_-0049.0_MQDQ-238.txt
IT-LAT0127,Pro Caecina,"Cicero, Marcus Tullius",-69,-69,-69,prose,lat_0000_IT-LAT0127.txt
IT-LAT0922_11,Pro Fonteio,"Cicero, Marcus Tullius",-69,-69,-69,prose,lat_-0045_IT-LAT0922_11.txt
MQDQ-521,"saturae Menippeae, fragmenta","Varro, Marcus Terentius",-74,-81,-67,poetry,lat_-0070_MQDQ-521.txt
IT-LAT0124,Pro Cluentio,"Cicero, Marcus Tullius",-66,-66,-66,prose,lat_-0065_IT-LAT0124.txt
IT-LAT0922_2,De imperio Cn. Pompei ad Quirites oratio,"Cicero, Marcus Tullius",-66,-66,-66,prose,lat_-0045_IT-LAT0922_2.txt
IT-LAT0922,Commentariolum petitionis,"Cicero, Quintus Tullius",-64,-64,-64,prose,lat_-0045_IT-LAT0922.txt
IT-LAT0992,Epistula ad Quintum Catulum,"Catilina, Lucius Sergius",-63,-63,-63,prose,lat_-0107_IT-LAT0992.txt
IT-LAT0125,Pro Rabirio,"Cicero, Marcus Tullius",-63,-63,-63,prose,lat_-0062_IT-LAT0125.txt
IT-LAT0126,De lege agraria,"Cicero, Marcus Tullius",-63,-63,-63,prose,lat_-0062_IT-LAT0126.txt
IT-LAT0922_5,In Catilinam,"Cicero, Marcus Tullius",-63,-63,-63,prose,lat_-0045_IT-LAT0922_5.txt
IT-LAT0922_10,Pro Murena,"Cicero, Marcus Tullius",-63,-63,-63,prose,lat_-0045_IT-LAT0922_10.txt
IT-LAT0095,Pro Sulla,"Cicero, Marcus Tullius",-62,-62,-62,prose,lat_-0061_IT-LAT0095.txt
IT-LAT0922_9,Pro Archia,"Cicero, Marcus Tullius",-62,-62,-62,prose,lat_-0045_IT-LAT0922_9.txt
IT-LAT0955,Prognostica Aratea,"Cicero, Marcus Tullius",-89,-89,-60,poetry,lat_-0044_IT-LAT0955.txt
IT-LAT0956,Phaenomena Aratea,"Cicero, Marcus Tullius",-89,-89,-60,poetry,lat_-0044_IT-LAT0956.txt
IT-LAT0218,De consulatu suo,"Cicero, Marcus Tullius",-60,-60,-60,poetry,lat_-0059_IT-LAT0218.txt
IT-LAT0128,Pro Flacco,"Cicero, Marcus Tullius",-59,-59,-59,prose,lat_-0058_IT-LAT0128.txt
IT-LAT0922_7,Post  reditum ad Quirites oratio,"Cicero, Marcus Tullius",-57,-57,-57,prose,lat_-0045_IT-LAT0922_7.txt
IT-LAT0922_8,Post reditum in senatu,"Cicero, Marcus Tullius",-57,-57,-57,prose,lat_-0045_IT-LAT0922_8.txt
IT-LAT0133,In Vatinium,"Cicero, Marcus Tullius",-56,-56,-56,prose,lat_-0055_IT-LAT0133.txt
IT-LAT0134,De provinciis consularibus,"Cicero, Marcus Tullius",-56,-56,-56,prose,lat_-0055_IT-LAT0134.txt
IT-LAT0135,Pro Balbo,"Cicero, Marcus Tullius",-56,-56,-56,prose,lat_-0055_IT-LAT0135.txt
IT-LAT0220,Pro Caelio,"Cicero, Marcus Tullius",-56,-56,-56,prose,lat_-0055_IT-LAT0220.txt
IT-LAT0922_1,De haruspicum responso,"Cicero, Marcus Tullius",-56,-56,-56,prose,lat_-0045_IT-LAT0922_1.txt
IT-LAT0922_13,Pro Sestio,"Cicero, Marcus Tullius",-56,-56,-56,prose,lat_-0045_IT-LAT0922_13.txt
MQDQ-174,de rerum natura,Lucretius,-75,-97,-55,poetry,lat_-0075_MQDQ-174.txt
IT-LAT0137,In L. Calpurnium Pisonem,"Cicero, Marcus Tullius",-55,-55,-55,prose,lat_-0054_IT-LAT0137.txt
IT-LAT0922_4,De oratore,"Cicero, Marcus Tullius",-55,-55,-55,prose,lat_-0045_IT-LAT0922_4.txt
MQDQ-6,carmina,Catullus,-69,-61,-54,poetry,lat_-0069_MQDQ-6.txt
MQDQ-7,carminum fragmenta,Catullus,-69,-61,-54,poetry,lat_-0069_MQDQ-7.txt
IT-LAT0922_12,Pro Scauro,"Cicero, Marcus Tullius",-54,-54,-54,prose,lat_-0045_IT-LAT0922_12.txt
IT-LAT0136,Pro Rabirio Postumo,"Cicero, Marcus Tullius",-53,-54,-53,prose,lat_-0053_IT-LAT0136.txt
IT-LAT0217,De partitione oratoria,"Cicero, Marcus Tullius",-53,-54,-52,prose,lat_-0045_IT-LAT0217.txt
IT-LAT0119,De re publica,"Cicero, Marcus Tullius",-53,-54,-52,prose,lat_-002_IT-LAT0119.txt
IT-LAT0096,Pro Milone,"Cicero, Marcus Tullius",-52,-52,-51,prose,lat_-0051_IT-LAT0096.txt
IT-LAT0257,De legibus,"Cicero, Marcus Tullius",-51,-52,-51,prose,lat_-0051_IT-LAT0257.txt
MQDQ-153,comoediarum fragmenta,Iuuentius,-100,-150,-50,poetry,lat_-0149.0_MQDQ-153.txt
MQDQ-64,de rerum natura fragmenta,Egnatius,-75,-100,-50,poetry,lat_-0049.0_MQDQ-64.txt
IT-LAT0384,L. Aurelii Hermiae elogium sepulcrale,[Auctor incertus],-65,-80,-50,poetry,lat_-0079_IT-LAT0384.txt
MQDQ-230,epitaphium,Naeuius,-220,-201,-47,poetry,lat_-0234_MQDQ-230.txt
MQDQ-328,epigramma,"Plautus, Titus Maccius",-180,-184,-47,poetry,lat_-0218_MQDQ-328.txt
MQDQ-272,*epigramma,Pacuuius,-90,-130,-47,poetry,lat_-0174_MQDQ-272.txt
MQDQ-633,carminum fragmenta,Licinius Caluus,-49,-82,-47,poetry,lat_-0049.0_MQDQ-633.txt
MQDQ-501,carminum fragmenta,Lucius Ticidas,-50,-100,-46,poetry,lat_-0045_MQDQ-501.txt
IT-LAT0254,Paradoxa Stoicorum,"Cicero, Marcus Tullius",-46,-46,-46,prose,lat_-0047_IT-LAT0254.txt
IT-LAT0047,Brutus,"Cicero, Marcus Tullius",-46,-46,-46,prose,lat_-0045_IT-LAT0047.txt
IT-LAT0138,Pro Marcello,"Cicero, Marcus Tullius",-46,-46,-46,prose,lat_-0045_IT-LAT0138.txt
IT-LAT0139,Pro Ligario,"Cicero, Marcus Tullius",-46,-46,-46,prose,lat_-0045_IT-LAT0139.txt
IT-LAT0922_3,De optimo genere oratorum,"Cicero, Marcus Tullius",-46,-46,-46,prose,lat_-0045_IT-LAT0922_3.txt
IT-LAT0922_6,Orator,"Cicero, Marcus Tullius",-46,-46,-46,prose,lat_-0045_IT-LAT0922_6.txt
IT-LAT0535,De bello civili,"Caesar, Caius Iulius",-45,-45,-45,prose,lat_-0051_IT-LAT0535.txt
IT-LAT0922_15,Tusculanae,"Cicero, Marcus Tullius",-45,-45,-45,prose,lat_-0045_IT-LAT0922_15.txt
IT-LAT0922_16,Academica,"Cicero, Marcus Tullius",-45,-45,-45,prose,lat_-0045_IT-LAT0922_16.txt
IT-LAT0140,Pro Deiotaro,"Cicero, Marcus Tullius",-45,-45,-45,prose,lat_-0044_IT-LAT0140.txt
IT-LAT0255,De finibus bonorum et malorum,"Cicero, Marcus Tullius",-45,-45,-45,prose,lat_-0044_IT-LAT0255.txt
IT-LAT0320,Timaeus,"Cicero, Marcus Tullius",-45,-45,-45,prose,lat_-0044_IT-LAT0320.txt
MQDQ-631,carminum fragmenta,"Caesar, Caius Iulius",-71,-100,-44,poetry,lat_-0071_MQDQ-631.txt
MQDQ-12,carminum fragmenta,Helvius Cinna,-49,-90,-44,poetry,lat_-0049.0_MQDQ-12.txt
IT-LAT0922_14,Topica,"Cicero, Marcus Tullius",-44,-44,-44,prose,lat_-0045_IT-LAT0922_14.txt
IT-LAT0102,De officiis,"Cicero, Marcus Tullius",-44,-44,-44,prose,lat_0000_IT-LAT0102.txt
IT-LAT0097,Laelius de amicitia,"Cicero, Marcus Tullius",-44,-44,-44,prose,lat_-0043_IT-LAT0097.txt
IT-LAT0098,Cato Maior de senectute,"Cicero, Marcus Tullius",-44,-45,-44,prose,lat_-0043_IT-LAT0098.txt
IT-LAT0101,De divinatione,"Cicero, Marcus Tullius",-44,-44,-44,prose,lat_-0043_IT-LAT0101.txt
IT-LAT0155,De fato,"Cicero, Marcus Tullius",-44,-44,-44,prose,lat_-0043_IT-LAT0155.txt
MQDQ-11,fragmenta poetica,"Cicero, Marcus Tullius",-73,-89,-43,poetry,lat_-0073_MQDQ-11.txt
MQDQ-156,mimorum fragmenta,Decimus Laberius,-73,-106,-43,poetry,lat_-0073_MQDQ-156.txt
IT-LAT0240,Commentarius de bello Alexandrino,"Hirtius, Aulus",-45,-47,-43,prose,lat_-0089_IT-LAT0240.txt
IT-LAT0075,Philippicae,"Cicero, Marcus Tullius",-43,-44,-43,prose,lat_0000_IT-LAT0075.txt
MQDQ-47,carminum fragmenta,Quintus Cornificius,-45,-75,-41,poetry,lat_-0040_MQDQ-47.txt
IT-LAT0029,Bellum Catilinae,"Sallustius Crispus, Caius",-42,-42,-41,prose,lat_-0049_IT-LAT0029.txt
MQDQ-386,mimorum fragmenta,Publilius Syrus,-60,-80,-40,poetry,lat_-0049.0_MQDQ-386.txt
MQDQ-387,sententiae,Publilius Syrus,-60,-80,-40,poetry,lat_-0049.0_MQDQ-387.txt
IT-LAT0241,De bello Africo,[Auctor incertus],-42,-44,-40,prose,lat_-0049_IT-LAT0241.txt
IT-LAT0242,De bello Hispaniensi,[Auctor incertus],-42,-44,-40,prose,lat_-0049_IT-LAT0242.txt
MQDQ-162,epigramma,Tullius Laurea,-42,-43,-40,poetry,lat_-0049.0_MQDQ-162.txt
IT-LAT0029_2,Bellum Iugurthinum,"Sallustius Crispus, Caius",-40,-40,-40,prose,lat_-0049_IT-LAT0029_2.txt
MQDQ-538,eclogae,Vergilius,-39,-42,-39,poetry,lat_-0043_MQDQ-538.txt
IT-LAT0056,De re rustica,"Varro, Marcus Terentius",-37,-37,-37,prose,lat_-0049_IT-LAT0056.txt
MQDQ-520,carminum fragmenta,Varro Atacinus,-49,-58,-35,poetry,lat_-0049.0_MQDQ-520.txt
IT-LAT0029_3,Historiae,"Sallustius Crispus, Caius",-37,-39,-34,prose,lat_-0049_IT-LAT0029_3.txt
MQDQ-137,"*ignoti uersus Hor. sat. 1, 10 praemissi",Pseudo-Horace,-35,-36,-34,poetry,lat_-0035_MQDQ-137.txt
MQDQ-132,saturae 1,Horatius,-35,-36,-34,poetry,lat_-0035_MQDQ-132.txt
MQDQ-88,epigramma de Crassitio,epigramma de Crassitio,-25,-39,-30,poetry,lat_-0049.0_MQDQ-88.txt
MQDQ-126,epodi,Horatius,-30,-30,-29,poetry,lat_-0035_MQDQ-126.txt
MQDQ-133,saturae 2,Horatius,-30,-30,-29,poetry,lat_-0035_MQDQ-133.txt
MQDQ-518,tragoediarum fragmenta,Varius,-29,-29,-29,poetry,lat_-0049.0_MQDQ-518.txt
MQDQ-539,georgicon,Vergilius,-29,-29,-29,poetry,lat_-0043_MQDQ-539.txt
MQDQ-522,carminum fragmenta,"Varro, Marcus Terentius",-70,-81,-27,poetry,lat_-0070_MQDQ-522.txt
MQDQ-274,"corpus Tibullianum 3, 7",panegyricus in Messallam,-29,-31,-27,poetry,lat_0050.0_MQDQ-274.txt
MQDQ-45,carminum fragmenta,Cornelius Gallus,-35,-45,-26,poetry,lat_-0025_MQDQ-45.txt
MQDQ-419,tragoediarum fragmenta,Santra,-49,-75,-25,poetry,lat_-0049.0_MQDQ-419.txt
MQDQ-568,carminis fragmentum,Volumnius,-49,-75,-25,poetry,lat_-0049.0_MQDQ-568.txt
IT-LAT0393,Fragmenta varia,Cornelius Nepos,-45,-65,-24,prose,lat_-0049_IT-LAT0393.txt
MQDQ-127,carmina 1,Horatius,-23,-23,-23,poetry,lat_-0035_MQDQ-127.txt
MQDQ-128,carmina 2,Horatius,-23,-23,-23,poetry,lat_-0035_MQDQ-128.txt
MQDQ-129,carmina 3,Horatius,-23,-23,-23,poetry,lat_-0035_MQDQ-129.txt
MQDQ-541,Aeneis,Vergilius,-24,-29,-19,poetry,lat_-0043_MQDQ-541.txt
MQDQ-495,elegiae 1,Tibullus,-23,-27,-19,poetry,lat_-0033_MQDQ-495.txt
MQDQ-496,elegiae 2,Tibullus,-23,-27,-19,poetry,lat_-0033_MQDQ-496.txt
MQDQ-497,*elegiae 3,Tibullus,-23,-27,-19,poetry,lat_-0033_MQDQ-497.txt
MQDQ-134,epistulae 1,Horatius,-20,-20,-19,poetry,lat_-0035_MQDQ-134.txt
MQDQ-542,*epitaphium,Vergilius,-19,-19,-19,poetry,lat_-0043_MQDQ-542.txt
MQDQ-131,carmen saeculare,Horatius,-17,-17,-17,poetry,lat_-0035_MQDQ-131.txt
MQDQ-245,amores 1,"Ovidius Naso, Publius",-25,-25,-16,poetry,lat_+0030_MQDQ-245.txt
MQDQ-246,amores 2,"Ovidius Naso, Publius",-25,-25,-16,poetry,lat_+0030_MQDQ-246.txt
MQDQ-184,carminum fragmenta,Aemilius Macer,-20,-100,-16,poetry,lat_-0015_MQDQ-184.txt
MQDQ-519,carminum fragmenta,Varius,-35,-43,-15,poetry,lat_-0049.0_MQDQ-519.txt
MQDQ-356,elegiae 1,Propertius,-28,-30,-15,poetry,lat_-0031_MQDQ-356.txt
MQDQ-357,elegiae 2,Propertius,-26,-30,-15,poetry,lat_-0031_MQDQ-357.txt
MQDQ-358,elegiae 3,Propertius,-23,-30,-15,poetry,lat_-0031_MQDQ-358.txt
MQDQ-359,elegiae 4,Propertius,-16,-30,-15,poetry,lat_-0031_MQDQ-359.txt
MQDQ-130,carmina 4,Horatius,-13,-14,-13,poetry,lat_-0035_MQDQ-130.txt
MQDQ-135,epistulae 2,Horatius,-12,-12,-8,poetry,lat_-0035_MQDQ-135.txt
MQDQ-136,ars poetica,Horatius,-10,-12,-8,poetry,lat_-0035_MQDQ-136.txt
MQDQ-186,carminum fragmenta,Maecenas,-10,-40,-8,poetry,lat_-007_MQDQ-186.txt
MQDQ-294,Atellanae fragmentum,Aprissius,-100,-200,-1,poetry,lat_-0199.0_MQDQ-294.txt
MQDQ-38,Atellanae fragmentum,comoediae incertorum,-99,-200,-1,poetry,lat_-0099.0_MQDQ-38.txt
MQDQ-36,palliatae fragmenta,comoediae incertorum,-99,-200,-1,poetry,lat_-0099.0_MQDQ-36.txt
MQDQ-37,togatae fragmentum,comoediae incertorum,-99,-200,-1,poetry,lat_-0099.0_MQDQ-37.txt
MQDQ-222,mimographi incerti,mimographi incerti,-99,-200,-1,poetry,lat_-0099.0_MQDQ-222.txt
MQDQ-505,fabulae incertae,tragici incerti,-99,-200,-1,poetry,lat_-0099.0_MQDQ-505.txt
MQDQ-504,fabulae,tragici incerti,-99,-200,-1,poetry,lat_-0099.0_MQDQ-504.txt
IT-LAT0849,Historica fragmenta,"Actorius Naso, Marcus",-49,-100,-1,prose,lat_-0049_IT-LAT0849.txt
MQDQ-626,carminum fragmenta,Furius Bibaculus,-49,-100,-1,poetry,lat_-0049.0_MQDQ-626.txt
MQDQ-106,carminum fragmenta,Gannius,-49,-100,-1,poetry,lat_-0049.0_MQDQ-106.txt
MQDQ-225,Atellanarum fragmenta,Mummius,-49,-100,-1,poetry,lat_-0049.0_MQDQ-225.txt
MQDQ-231,Cypriae Iliadis fragmenta,Naeuius iunior,-49,-100,-1,poetry,lat_-0049.0_MQDQ-231.txt
MQDQ-459,carminum fragmenta,Sueius,-49,-100,-1,poetry,lat_-0049.0_MQDQ-459.txt
MQDQ-509,comoediae fragmentum,Valerius,-49,-100,-1,poetry,lat_-0049.0_MQDQ-509.txt
MQDQ-390,epigramma,Pupius,-25,-50,-1,poetry,lat_-0049.0_MQDQ-390.txt
MQDQ-517,carminum fragmenta,Valgius Rufus,-25,-50,-1,poetry,lat_-0011_MQDQ-517.txt
MQDQ-265,"Medea, fragmentum","Ovidius Naso, Publius",-20,-25,-1,poetry,lat_+0030_MQDQ-265.txt
MQDQ-248,ars,"Ovidius Naso, Publius",-1,-1,1,poetry,lat_+0030_MQDQ-248.txt
IT-LAT0378,Epistula ad Gaium,"Augustus, Gaius Iulius Caesar Octavianus",1,1,1,prose,lat_001_IT-LAT0378.txt
MQDQ-247,medicamina faciei,"Ovidius Naso, Publius",1,-1,1,poetry,lat_+0030_MQDQ-247.txt
MQDQ-249,remedia amoris,"Ovidius Naso, Publius",1,1,2,poetry,lat_+0030_MQDQ-249.txt
MQDQ-331,carminis fragmentum,Asinius Pollio,-31,-76,4,poetry,lat_+0040_MQDQ-331.txt
MQDQ-57,carminum fragmenta,Domitius Marsus,-15,-34,4,poetry,lat_0050.0_MQDQ-57.txt
MQDQ-250,epistulae heroides,"Ovidius Naso, Publius",-12,-25,8,poetry,lat_+0030_MQDQ-250.txt
MQDQ-252,fasti,"Ovidius Naso, Publius",-8,1,8,poetry,lat_+0030_MQDQ-252.txt
MQDQ-251,metamorphoses,"Ovidius Naso, Publius",6,1,8,poetry,lat_+0030_MQDQ-251.txt
MQDQ-262,Ibis,"Ovidius Naso, Publius",11,10,11,poetry,lat_+0030_MQDQ-262.txt
