id,title,creator,date,type,file
MQDQ-345,carmina Priapea,carmina Priapea,150,poetry,lat_0150.0_MQDQ-345.txt
MQDQ-470,"Adelphoe, periocha",Sulpicius Apollinaris,150,poetry,lat_0150.0_MQDQ-470.txt
MQDQ-465,"Andria, periocha",Sulpicius Apollinaris,150,poetry,lat_0150.0_MQDQ-465.txt
MQDQ-471,*epigramma ap. Don. u. Verg.,Sulpicius Apollinaris,150,poetry,lat_0150.0_MQDQ-471.txt
MQDQ-467,"Eunuchus, periocha",Sulpicius Apollinaris,150,poetry,lat_0150.0_MQDQ-467.txt
MQDQ-466,"Hautontimorumenos, periocha",Sulpicius Apollinaris,150,poetry,lat_0150.0_MQDQ-466.txt
MQDQ-469,"Hecyra, periocha",Sulpicius Apollinaris,150,poetry,lat_0150.0_MQDQ-469.txt
MQDQ-472,hexasticha in Aeneidos libris,Sulpicius Apollinaris,150,poetry,lat_0150.0_MQDQ-472.txt
MQDQ-468,"Phormio, periocha",Sulpicius Apollinaris,150,poetry,lat_0150.0_MQDQ-468.txt
IT-LAT0043,Metamorphoses,"Apuleius, Lucius",158,prose,lat_0158_IT-LAT0043.txt
MQDQ-491,"*ignoti uersus ap. Tert. apol. 25, 8","Tertullianus, Quintus Septimius Florens",190,poetry,lat_0190_MQDQ-491.txt
MQDQ-492,*carmen aduersus Marcionem,"Tertullianus, Quintus Septimius Florens",190,poetry,lat_0190_MQDQ-492.txt
IT-LAT0062,Ad martyres,"Tertullianus, Quintus Septimius Florens",197,prose,lat_0197_IT-LAT0062.txt
IT-LAT0246,Apologeticum,"Tertullianus, Quintus Septimius Florens",197,prose,lat_0197_IT-LAT0246.txt
IT-LAT0448,Ad nationes,"Tertullianus, Quintus Septimius Florens",197,prose,lat_0197_IT-LAT0448.txt
IT-LAT0248,De testimonio animae,"Tertullianus, Quintus Septimius Florens",198,prose,lat_0198_IT-LAT0248.txt
IT-LAT0256,De Baptismo,"Tertullianus, Quintus Septimius Florens",198,prose,lat_0198_IT-LAT0256.txt
IT-LAT0737,Adversus Iudaeos,"Tertullianus, Quintus Septimius Florens",198,prose,lat_0198_IT-LAT0737.txt
IT-LAT0749,Ad uxorem libri duo,"Tertullianus, Quintus Septimius Florens",198,prose,lat_0198_IT-LAT0749.txt
IT-LAT0750,De cultu feminarum libri duo,"Tertullianus, Quintus Septimius Florens",198,prose,lat_0198_IT-LAT0750.txt
IT-LAT0058,De spectaculis,"Tertullianus, Quintus Septimius Florens",199,prose,lat_0199_IT-LAT0058.txt
MQDQ-540,*uersus Aeneidos libro primo praemissi,Pseudo-Vergilius,200,poetry,lat_-0043_MQDQ-540.txt
LC-1,De natura animalium,"Aelianus, Claudius",200,prose,lat_0200_LC-1.txt
IT-LAT0471,Passio Sanctarum Perpetuae et Felicitatis,[Auctor incertus],200,prose,lat_0200_IT-LAT0471.txt
IT-LAT0350,De oratione,"Tertullianus, Quintus Septimius Florens",205,prose,lat_0205_IT-LAT0350.txt
IT-LAT0744,De exhortatione castitatis,"Tertullianus, Quintus Septimius Florens",205,prose,lat_0205_IT-LAT0744.txt
IT-LAT0606,De resurrectione carnis liber,"Tertullianus, Quintus Septimius Florens",210,prose,lat_0210_IT-LAT0606.txt
IT-LAT0733,Liber de corona militis,"Tertullianus, Quintus Septimius Florens",210,prose,lat_0210_IT-LAT0733.txt
IT-LAT0746,De anima liber,"Tertullianus, Quintus Septimius Florens",210,prose,lat_0210_IT-LAT0746.txt
IT-LAT0736,De virginibus velandis,"Tertullianus, Quintus Septimius Florens",213,prose,lat_0213_IT-LAT0736.txt
IT-LAT0747,Liber de fuga in persecutione,"Tertullianus, Quintus Septimius Florens",213,prose,lat_0213_IT-LAT0747.txt
IT-LAT0755,Liber de monogamia,"Tertullianus, Quintus Septimius Florens",213,prose,lat_0213_IT-LAT0755.txt
IT-LAT0788,Adversus Praxean,"Tertullianus, Quintus Septimius Florens",213,prose,lat_0213_IT-LAT0788.txt
IT-LAT0201,Epitome Historiarum Philippicarum Pompei Trogi,"Iustinus Iunianus, Marcus",250,prose,lat_0250_IT-LAT0201.txt
IT-LAT0204,Disticha Catonis,[Auctor incertus],250,poetry,lat_0250_IT-LAT0204.txt
IT-LAT0607,De saeculi istius fine,Commodianus,250,poetry,lat_0250_IT-LAT0607.txt
IT-LAT0621,Sententiarum receptarum libri quinque,"Paulus, Julius",250,prose,lat_0250_IT-LAT0621.txt
IT-LAT0665,De mirabilibus mundi,"Solinus, Caius Iulius",250,prose,lat_0250_IT-LAT0665.txt
IT-LAT0846,Acta,Acholius,250,prose,lat_0250_IT-LAT0846.txt
IT-LAT0865,De Trinitate,Novatianus,250,prose,lat_0250_IT-LAT0865.txt
IT-LAT0913,Fragmentum de metriis,Censorinus,250,prose,lat_0250_IT-LAT0913.txt
IT-LAT0914,De musica fragmentum,Censorinus,250,prose,lat_0250_IT-LAT0914.txt
MQDQ-41,carmen de duobus populis,Commodianus,250,poetry,lat_0250.0_MQDQ-41.txt
MQDQ-39,instructiones 1,Commodianus,250,poetry,lat_0250.0_MQDQ-39.txt
MQDQ-40,instructiones 2,Commodianus,250,poetry,lat_0250.0_MQDQ-40.txt
MQDQ-123,in Caesares,uersus ex Historia Augusta,250,poetry,lat_0250.0_MQDQ-123.txt
MQDQ-138,Medea tragoedia,Hosidius Gaetae,250,poetry,lat_0250.0_MQDQ-138.txt
MQDQ-234,de aucupio,Nemesianus,250,poetry,lat_0250.0_MQDQ-234.txt
MQDQ-233,cynegetica,Nemesianus,250,poetry,lat_0250.0_MQDQ-233.txt
MQDQ-232,eclogae,Nemesianus,250,poetry,lat_0250.0_MQDQ-232.txt
MQDQ-343,precatio omnium herbarum,precatio omnium herbarum,250,poetry,lat_0250.0_MQDQ-343.txt
MQDQ-344,precatio Terrae matris,precatio Terrae matris,250,poetry,lat_0250.0_MQDQ-344.txt
MQDQ-558,"de litteris, de syllabis, de metris",Terentianus Maurus,250,poetry,lat_0250.0_MQDQ-558.txt
IT-LAT0893,Curae boum,"Gargilius Martialis, Quintus",260,prose,lat_0260_IT-LAT0893.txt
IT-LAT0895,Medicina ex oleribus et pomis,"Gargilius Martialis, Quintus",260,prose,lat_0260_IT-LAT0895.txt
IT-LAT0896,Vita Alexandri Severi,"Gargilius Martialis, Quintus",260,prose,lat_0260_IT-LAT0896.txt
IT-LAT0203,De ave phoenice,[Auctor incertus],300,poetry,lat_0300_IT-LAT0203.txt
IT-LAT0264,Adversus nationes,Arnobius,300,prose,lat_0300_IT-LAT0264.txt
IT-LAT0351,Liber memorialis,"Ampelius, Lucius",300,prose,lat_0300_IT-LAT0351.txt
MQDQ-107,carminum fragmenta,Albinus,300,poetry,lat_0300.0_MQDQ-107.txt
MQDQ-447,uersus Orphici,Arnobius,300,poetry,lat_0300.0_MQDQ-447.txt
MQDQ-87,epigrammata Bobiensia,epigrammata Bobiensia,300,poetry,lat_0300.0_MQDQ-87.txt
MQDQ-158,e Graecis conuersa,"Lactantius, Lucius Caecilius Firmianus",300,poetry,lat_0300.0_MQDQ-158.txt
MQDQ-159,*de passione domini,"Lactantius, Lucius Caecilius Firmianus",300,poetry,lat_0300.0_MQDQ-159.txt
MQDQ-157,de aue Phoenice,"Lactantius, Lucius Caecilius Firmianus",300,poetry,lat_0300.0_MQDQ-157.txt
MQDQ-241,carmina,Publilius Optatianus Porfyrius,300,poetry,lat_0300.0_MQDQ-241.txt
MQDQ-290,carmina (anth. Riese),Pentadius,300,poetry,lat_0300.0_MQDQ-290.txt
MQDQ-377,distichorum appendix,pseudo Cato,300,poetry,lat_0300.0_MQDQ-377.txt
MQDQ-378,uersus ex Columbano,pseudo Cato,300,poetry,lat_0300.0_MQDQ-378.txt
MQDQ-393,de concubitu Martis et Veneris,Reposianus,300,poetry,lat_0300.0_MQDQ-393.txt
MQDQ-499,carmina,Tiberianus,300,poetry,lat_0300.0_MQDQ-499.txt
MQDQ-500,carminum fragmenta,Tiberianus,300,poetry,lat_0300.0_MQDQ-500.txt
MQDQ-563,iudicium coci et pistoris,Vespa,300,poetry,lat_0300.0_MQDQ-563.txt
IT-LAT0268,De mortibus persecutorum,"Lactantius, Lucius Caecilius Firmianus",318,prose,lat_0318_IT-LAT0268.txt
MQDQ-1,laudes Domini,laudes Domini,321,poetry,lat_0321_MQDQ-1.txt
IT-LAT0886,Epistulae de iure civitatis Orcistenorum,Ablabius,330,prose,lat_0330_IT-LAT0886.txt
MQDQ-166,epigramma,Ablabius,331,poetry,lat_0331_MQDQ-166.txt
MQDQ-149,e Graecis conuersa,Iulius Valerius,338,poetry,lat_0338_MQDQ-149.txt
LC-11,Matheseos libri VIII,Iulius Firmicus Maternus,350,prose,lat_0350_LC-11.txt
LC-4,De bello Gildonico,"Claudianus, Claudius",350,poetry,lat_0350_LC-4.txt
LC-5,De bello Gothico,"Claudianus, Claudius",350,poetry,lat_0350_LC-5.txt
LC-8,Epithalamium de nuptiis Honorii et Mariae,"Claudianus, Claudius",350,poetry,lat_0350_LC-8.txt
LC-9,Panegyricus Probino et Olybrio Consulibus,"Claudianus, Claudius",350,poetry,lat_0350_LC-9.txt
IT-LAT0115,Breviarium ab Urbe condita,Eutropius,350,prose,lat_0350_IT-LAT0115.txt
IT-LAT0233,Periegesis seu descriptio orbis terrarum,"Avienus, Rufius Festus",350,poetry,lat_0350_IT-LAT0233.txt
IT-LAT0238,Prodigiorum Liber,"Obsequens, Iulius",350,prose,lat_0350_IT-LAT0238.txt
IT-LAT0263,Epistula ad Marcellinam sororem,Ambrosius Mediolanensis,350,prose,lat_0350_IT-LAT0263.txt
IT-LAT0286,Testamentum porcelli,[Auctor incertus],350,prose,lat_0350_IT-LAT0286.txt
IT-LAT0353,Epistula ad Theodosium,"Avianus, Flavius",350,prose,lat_0350_IT-LAT0353.txt
IT-LAT0361,De barbarismo,"Donatus, Aelius",350,prose,lat_0350_IT-LAT0361.txt
IT-LAT0362,De schematibus,"Donatus, Aelius",350,prose,lat_0350_IT-LAT0362.txt
IT-LAT0364,De solecismo,"Donatus, Aelius",350,prose,lat_0350_IT-LAT0364.txt
IT-LAT0365,De tropis,"Donatus, Aelius",350,prose,lat_0350_IT-LAT0365.txt
IT-LAT0366,De ceteriis vitiis,"Donatus, Aelius",350,prose,lat_0350_IT-LAT0366.txt
IT-LAT0367,Commentarii Vergiliani,"Donatus, Aelius",350,prose,lat_0350_IT-LAT0367.txt
IT-LAT0609,Poemata,Paulinus Nolanus,350,poetry,lat_0350_IT-LAT0609.txt
IT-LAT0612,Chronica,"Severus, Sulpicius",350,prose,lat_0350_IT-LAT0612.txt
IT-LAT0719,Itinerarium peregrinatio,Egeria,350,prose,lat_0350_IT-LAT0719.txt
IT-LAT0775,Fasti,Hydatius Lemicensis,350,prose,lat_0350_IT-LAT0775.txt
IT-LAT0776,Chronicon,Hydatius Lemicensis,350,prose,lat_0350_IT-LAT0776.txt
IT-LAT0850,De viris illustribus urbis Romae,Auctor incertus (Aurelius Victor?),350,prose,lat_0350_IT-LAT0850.txt
IT-LAT0919,Opus agriculturae,"Palladius, Rutilius Taurus Aemilianus",350,prose,lat_0350_IT-LAT0919.txt
IT-LAT0978,Apophthegmata,Macarius Magnus: Sanctus,350,prose,lat_0350_IT-LAT0978.txt
MQDQ-569,Aratea,Auienus,350,poetry,lat_0350.0_MQDQ-569.txt
MQDQ-570,carmen ad Flauianum,Auienus,350,poetry,lat_0350.0_MQDQ-570.txt
MQDQ-571,carmen ad Nortiam,Auienus,350,poetry,lat_0350.0_MQDQ-571.txt
MQDQ-573,ora maritima,Auienus,350,poetry,lat_0350.0_MQDQ-573.txt
MQDQ-10,e Graecis conuersa,Chalcidius,350,poetry,lat_0350.0_MQDQ-10.txt
MQDQ-609,de mortibus boum,Severus Endelechius,350,poetry,lat_0350.0_MQDQ-609.txt
MQDQ-151,euangeliorum libri,Vettius Aquilinus Iuuencus,350,poetry,lat_0350.0_MQDQ-151.txt
MQDQ-192,de medicamentis,Marcellus,350,poetry,lat_0350.0_MQDQ-192.txt
MQDQ-289,carminum fragmenta,Paulus Quaestor,350,poetry,lat_0350.0_MQDQ-289.txt
MQDQ-350,cento Vergilianus,Faltonia Betitia Proba,350,poetry,lat_0350.0_MQDQ-350.txt
MQDQ-440,liber medicinalis,Quintus Serenus,350,poetry,lat_0350.0_MQDQ-440.txt
MQDQ-584,pater ad filium,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-584.txt
MQDQ-580,filius ad patrem,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-580.txt
MQDQ-599,Caesares,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-599.txt
MQDQ-595,cento nuptialis,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-595.txt
MQDQ-588,commemoratio professorum,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-588.txt
MQDQ-596,Cupido cruciatus,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-596.txt
MQDQ-591,eclogae,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-591.txt
MQDQ-579,ephemeris,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-579.txt
MQDQ-590,epigrammata,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-590.txt
MQDQ-603,epistulae,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-603.txt
MQDQ-589,epitaphia heroum,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-589.txt
MQDQ-598,fasti,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-598.txt
MQDQ-604,*fragmenta,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-604.txt
MQDQ-592,griphus ternarii numeri,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-592.txt
MQDQ-583,de herediolo,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-583.txt
MQDQ-602,ludus septem sapientium,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-602.txt
MQDQ-593,Mosella,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-593.txt
MQDQ-605,*oratio consulis,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-605.txt
MQDQ-581,uersus Paschales,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-581.txt
MQDQ-578,praefationes,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-578.txt
MQDQ-597,precationes variae,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-597.txt
MQDQ-601,technopaegnion,"Ausonius, Decimus Magnus",352,poetry,lat_0352_MQDQ-601.txt
IT-LAT0121,Rerum gestarum Libri,Ammianus Marcellinus,362,prose,lat_0362_IT-LAT0121.txt
MQDQ-617,hymni,Marius Victorinus,362,poetry,lat_0362_MQDQ-617.txt
MQDQ-120,*de euangelio,Hilarius Pictauiensis,367,poetry,lat_0367_MQDQ-120.txt
MQDQ-118,*in genesin,Hilarius Pictauiensis,367,poetry,lat_0367_MQDQ-118.txt
MQDQ-117,*hymnus de Christo,Hilarius Pictauiensis,367,poetry,lat_0367_MQDQ-117.txt
MQDQ-119,*de martyrio Maccabaeorum,Hilarius Pictauiensis,367,poetry,lat_0367_MQDQ-119.txt
MQDQ-183,disticha de uetere nouoque Testamento,Ambrosius Mediolanensis,368,poetry,lat_0368_MQDQ-183.txt
MQDQ-179,e Graecis conuersa,Ambrosius Mediolanensis,368,poetry,lat_0368_MQDQ-179.txt
MQDQ-180,hymni,Ambrosius Mediolanensis,368,poetry,lat_0368_MQDQ-180.txt
MQDQ-181,*uersus de naturis rerum,Ambrosius Mediolanensis,368,poetry,lat_0368_MQDQ-181.txt
MQDQ-182,*carmen de ternarii numeri excellentia,Ambrosius Mediolanensis,368,poetry,lat_0368_MQDQ-182.txt
MQDQ-476,carmina epistulis inserta,Q. Aurelius Symmachus,371,poetry,lat_0371_MQDQ-476.txt
MQDQ-368,apotheosis,"Prudentius, Aurelius Clemens",376,poetry,lat_0376_MQDQ-368.txt
MQDQ-367,cathemerinon,"Prudentius, Aurelius Clemens",376,poetry,lat_0376_MQDQ-367.txt
MQDQ-371,"contra Symmachum, praefationes","Prudentius, Aurelius Clemens",376,poetry,lat_0376_MQDQ-371.txt
MQDQ-374,dittochaeon,"Prudentius, Aurelius Clemens",376,poetry,lat_0376_MQDQ-374.txt
MQDQ-375,epilogus,"Prudentius, Aurelius Clemens",376,poetry,lat_0376_MQDQ-375.txt
MQDQ-369,hamartigenia,"Prudentius, Aurelius Clemens",376,poetry,lat_0376_MQDQ-369.txt
MQDQ-373,peristephanon,"Prudentius, Aurelius Clemens",376,poetry,lat_0376_MQDQ-373.txt
MQDQ-366,praefationes,"Prudentius, Aurelius Clemens",376,poetry,lat_0376_MQDQ-366.txt
MQDQ-372,contra Symmachum,"Prudentius, Aurelius Clemens",376,poetry,lat_0376_MQDQ-372.txt
MQDQ-477,Aradius Rufinus,Symmachus pater,376,poetry,lat_0376_MQDQ-477.txt
MQDQ-479,Anicius Iulianus,Symmachus pater,376,poetry,lat_0376_MQDQ-479.txt
MQDQ-480,Petronius Probianus,Symmachus pater,376,poetry,lat_0376_MQDQ-480.txt
MQDQ-478,Valerius Proculus,Symmachus pater,376,poetry,lat_0376_MQDQ-478.txt
MQDQ-481,Verinus,Symmachus pater,376,poetry,lat_0376_MQDQ-481.txt
IT-LAT0001,Vulgata VT Genesis,Hieronymus,382,prose,lat_0382_IT-LAT0001.txt
IT-LAT0001_1,Vulgata VT Ruth,Hieronymus,382,prose,lat_0382_IT-LAT0001_1.txt
IT-LAT0001_2,Vulgata VT Exodus,Hieronymus,382,prose,lat_0382_IT-LAT0001_2.txt
IT-LAT0001_3,Vulgata VT Leviticus,Hieronymus,382,prose,lat_0382_IT-LAT0001_3.txt
IT-LAT0001_4,Vulgata VT Deuteronomii,Hieronymus,382,prose,lat_0382_IT-LAT0001_4.txt
IT-LAT0001_5,Vulgata VT Iosue,Hieronymus,382,prose,lat_0382_IT-LAT0001_5.txt
IT-LAT0001_6,Vulgata VT Iudicum,Hieronymus,382,prose,lat_0382_IT-LAT0001_6.txt
IT-LAT0001_7,Vulgata VT I Samuelis,Hieronymus,382,prose,lat_0382_IT-LAT0001_7.txt
IT-LAT0001_8,Vulgata VT II Samuelis,Hieronymus,382,prose,lat_0382_IT-LAT0001_8.txt
IT-LAT0001_9,Vulgata VT I Regum,Hieronymus,382,prose,lat_0382_IT-LAT0001_9.txt
IT-LAT0001_10,Vulgata VT II Regum,Hieronymus,382,prose,lat_0382_IT-LAT0001_10.txt
IT-LAT0001_11,Vulgata VT I Paralipomenon,Hieronymus,382,prose,lat_0382_IT-LAT0001_11.txt
IT-LAT0001_12,Vulgata VT II Paralipomenon,Hieronymus,382,prose,lat_0382_IT-LAT0001_12.txt
IT-LAT0001_13,Vulgata VT Esdrae,Hieronymus,382,prose,lat_0382_IT-LAT0001_13.txt
IT-LAT0001_14,Vulgata VT Nehemiae,Hieronymus,382,prose,lat_0382_IT-LAT0001_14.txt
IT-LAT0001_15,Vulgata VT Tobias,Hieronymus,382,prose,lat_0382_IT-LAT0001_15.txt
IT-LAT0001_16,Vulgata VT Iudith,Hieronymus,382,prose,lat_0382_IT-LAT0001_16.txt
IT-LAT0001_17,Vulgata VT Esther,Hieronymus,382,prose,lat_0382_IT-LAT0001_17.txt
IT-LAT0001_18,Vulgata VT Iob,Hieronymus,382,poetry,lat_0382_IT-LAT0001_18.txt
IT-LAT0001_19,Vulgata VT Psalmi,Hieronymus,382,poetry,lat_0382_IT-LAT0001_19.txt
IT-LAT0001_20,Vulgata VT Proverbia,Hieronymus,382,poetry,lat_0382_IT-LAT0001_20.txt
IT-LAT0001_21,Vulgata VT Ecclesiastes,Hieronymus,382,poetry,lat_0382_IT-LAT0001_21.txt
IT-LAT0001_22,Vulgata VT I Canticum Canticorum,Hieronymus,382,poetry,lat_0382_IT-LAT0001_22.txt
IT-LAT0001_23,Vulgata VT I Machabaeorum,Hieronymus,382,prose,lat_0382_IT-LAT0001_23.txt
IT-LAT0001_24,Vulgata VT II Machabaeorum,Hieronymus,382,prose,lat_0382_IT-LAT0001_24.txt
IT-LAT0001_25,Vulgata VT Isaias,Hieronymus,382,prose,lat_0382_IT-LAT0001_25.txt
IT-LAT0001_26,Vulgata VT Ieremiae,Hieronymus,382,prose,lat_0382_IT-LAT0001_26.txt
IT-LAT0001_27,Vulgata VT Lamentationes,Hieronymus,382,poetry,lat_0382_IT-LAT0001_27.txt
IT-LAT0001_28,Vulgata SPURIA Liber Kalilae et Dimnae,Hieronymus,382,prose,lat_0382_IT-LAT0001_28.txt
IT-LAT0001_29,Vulgata VT Daniel,Hieronymus,382,prose,lat_0382_IT-LAT0001_29.txt
IT-LAT0001_30,Vulgata VT Hosea,Hieronymus,382,prose,lat_0382_IT-LAT0001_30.txt
IT-LAT0001_31,Vulgata VT Joel,Hieronymus,382,prose,lat_0382_IT-LAT0001_31.txt
IT-LAT0001_32,Vulgata VT Amos,Hieronymus,382,prose,lat_0382_IT-LAT0001_32.txt
IT-LAT0001_33,Vulgata VT Abdiae,Hieronymus,382,prose,lat_0382_IT-LAT0001_33.txt
IT-LAT0001_34,Vulgata VT Jonah,Hieronymus,382,prose,lat_0382_IT-LAT0001_34.txt
IT-LAT0001_35,Vulgata VT Micah,Hieronymus,382,prose,lat_0382_IT-LAT0001_35.txt
IT-LAT0001_36,Vulgata VT Nahum,Hieronymus,382,prose,lat_0382_IT-LAT0001_36.txt
IT-LAT0001_37,Vulgata VT Habacuc,Hieronymus,382,prose,lat_0382_IT-LAT0001_37.txt
IT-LAT0001_38,Vulgata VT Aggaeus,Hieronymus,382,prose,lat_0382_IT-LAT0001_38.txt
IT-LAT0001_39,Vulgata VT Zechariach,Hieronymus,382,prose,lat_0382_IT-LAT0001_39.txt
IT-LAT0001_40,Vulgata VT Malachi,Hieronymus,382,prose,lat_0382_IT-LAT0001_40.txt
IT-LAT0001_41,Vulgata VT Sirach,Hieronymus,382,prose,lat_0382_IT-LAT0001_41.txt
IT-LAT0001_42,Vulgata NT Evangelium Secundum Matthaeum,Hieronymus,382,prose,lat_0382_IT-LAT0001_42.txt
IT-LAT0001_43,Vulgata NT Evangelium Secundum Marcum,Hieronymus,382,prose,lat_0382_IT-LAT0001_43.txt
IT-LAT0001_44,Vulgata NT Evangelium Secundum Lucam,Hieronymus,382,prose,lat_0382_IT-LAT0001_44.txt
IT-LAT0001_45,Vulgata NT Evangelium Secundum Ioannem,Hieronymus,382,prose,lat_0382_IT-LAT0001_45.txt
IT-LAT0001_46,Vulgata NT Actus Apostolorum,Hieronymus,382,prose,lat_0382_IT-LAT0001_46.txt
IT-LAT0001_47,Vulgata NT Ad Romanos,Hieronymus,382,prose,lat_0382_IT-LAT0001_47.txt
IT-LAT0001_48,Vulgata NT Ad Corinthios I,Hieronymus,382,prose,lat_0382_IT-LAT0001_48.txt
IT-LAT0001_49,Vulgata NT Ad Corinthios II,Hieronymus,382,prose,lat_0382_IT-LAT0001_49.txt
IT-LAT0001_50,Vulgata NT Ad Galatas,Hieronymus,382,prose,lat_0382_IT-LAT0001_50.txt
IT-LAT0001_51,Vulgata NT Ad Ephesios,Hieronymus,382,prose,lat_0382_IT-LAT0001_51.txt
IT-LAT0001_52,Vulgata NT Ad Philippenses,Hieronymus,382,prose,lat_0382_IT-LAT0001_52.txt
IT-LAT0001_53,Vulgata NT Ad Colossenses,Hieronymus,382,prose,lat_0382_IT-LAT0001_53.txt
IT-LAT0001_54,Vulgata NT Ad Thessalonicenses I,Hieronymus,382,prose,lat_0382_IT-LAT0001_54.txt
IT-LAT0001_55,Vulgata NT Ad Thessalonicenses II,Hieronymus,382,prose,lat_0382_IT-LAT0001_55.txt
IT-LAT0001_56,Vulgata NT Ad Timotheum I,Hieronymus,382,prose,lat_0382_IT-LAT0001_56.txt
IT-LAT0001_57,Vulgata NT Ad Timotheum II,Hieronymus,382,prose,lat_0382_IT-LAT0001_57.txt
IT-LAT0001_58,Vulgata NT Ad Titum,Hieronymus,382,prose,lat_0382_IT-LAT0001_58.txt
IT-LAT0001_59,Vulgata NT Ad Philemonem,Hieronymus,382,prose,lat_0382_IT-LAT0001_59.txt
IT-LAT0001_60,Vulgata NT Ad Hebraeos,Hieronymus,382,prose,lat_0382_IT-LAT0001_60.txt
IT-LAT0001_61,Vulgata NT Iacobi,Hieronymus,382,prose,lat_0382_IT-LAT0001_61.txt
IT-LAT0001_62,Vulgata NT I Petri,Hieronymus,382,prose,lat_0382_IT-LAT0001_62.txt
IT-LAT0001_63,Vulgata NT II Petri,Hieronymus,382,prose,lat_0382_IT-LAT0001_63.txt
IT-LAT0001_64,Vulgata NT I Ioannis,Hieronymus,382,prose,lat_0382_IT-LAT0001_64.txt
IT-LAT0001_65,Vulgata NT II Ioannis,Hieronymus,382,prose,lat_0382_IT-LAT0001_65.txt
IT-LAT0001_66,Vulgata NT III Ioannis,Hieronymus,382,prose,lat_0382_IT-LAT0001_66.txt
IT-LAT0001_67,Vulgata NT Iudae,Hieronymus,382,prose,lat_0382_IT-LAT0001_67.txt
IT-LAT0001_68,Vulgata NT Apocalypsis,Hieronymus,382,prose,lat_0382_IT-LAT0001_68.txt
IT-LAT0001_69,Vulgata VT Sapientiae,Hieronymus,382,prose,lat_0382_IT-LAT0001_69.txt
IT-LAT1039,Vulgata,Hieronymus,382,prose,lat_0382_IT-LAT1039.txt
MQDQ-116,carminum fragmenta,Hieronymus Stridonensis,383,poetry,lat_0383_MQDQ-116.txt
MQDQ-56,epigrammata,Damasus,384,poetry,lat_0384_MQDQ-56.txt
IT-LAT0574,De Bissula,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574.txt
IT-LAT0574_1,Epicedion in patrem,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_1.txt
IT-LAT0574_2,Genethliacum ad Ausonium nepotem,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_2.txt
IT-LAT0574_3,Gratiarum actio dicta Domino Gratiano Augusto,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_3.txt
IT-LAT0574_4,Liber protrepticus ad nepotem,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_4.txt
IT-LAT0574_5,Ordo urbium nobilium,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_5.txt
IT-LAT0574_6,Parentalia,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_6.txt
IT-LAT0574_7,Periocha Iliadis,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_7.txt
IT-LAT0574_8,Periocha Odyssiae,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_8.txt
IT-LAT0574_9,Septem Sapientium Sententiae,"Ausonius, Decimus Magnus",385,poetry,lat_0385_IT-LAT0574_9.txt
IT-LAT0061,De dialectica,"Augustinus, Aurelius",387,prose,lat_0387_IT-LAT0061.txt
IT-LAT0315,Ad Familiares,"Claudianus, Claudius",387,poetry,lat_0387_IT-LAT0315.txt
IT-LAT0317,Hystrix,"Claudianus, Claudius",387,poetry,lat_0387_IT-LAT0317.txt
IT-LAT0318,De sene Veronensi,"Claudianus, Claudius",387,poetry,lat_0387_IT-LAT0318.txt
IT-LAT0319,De piis fratribus et de statuis eorum quae sunt apud Catinam,"Claudianus, Claudius",387,poetry,lat_0387_IT-LAT0319.txt
IT-LAT0793,De magistro,"Augustinus, Aurelius",389,prose,lat_0389_IT-LAT0793.txt
